Symbol	Tickers	ID	ArrivalTime	Headline	Author	Float	Exchange	FinBERTCompletedAt	positive	negative	neutral	sentiment_score	label	nocoref_neutral_filter	nocoref_confidence_weighted	nocoref_net_score	nocoref_top_k	nocoref_positional	NoCorefCompletedAt	Trigger
PHGE	"[""PHGE""]"	nGNX8Sx6mf	2026-06-01 09:25:36.409	Zorronet Brings Autonomous C5ISR to Hardened Sites Without Public Cloud Dependence	Globe Newswire	7.42	NYSE AMERICAN	2026-06-01 09:25:36.428165	0.1376	0.0115	0.8508	0.1261	positive	0.2705	0.3618	0.2485	0.6265	0.2778	2026-06-01 09:25:37.036232	NO:sentiment_score
ABVE	"[""ABVE""]"	nNFC6kvfTy	2026-06-01 09:31:00.315	Above Food Receives NASDAQ Determination Letter Under Nasdaq Listing Rules 5250(c)(1) and 5250(c)(2)	Newsfile Corp	42.81	NASDAQ	2026-06-01 09:31:00.335157	0.1399	0.0303	0.8298	0.1095	positive	0.0444	0.0443	0.04	0.3998	0.0179	2026-06-01 09:31:01.084343	NO:sentiment_score
CMCT	"[""CMCT""]"	nNFC3svPYD	2026-06-01 09:36:58.163	Stonegate Initiates Coverage on Creative Media & Trust Corp. (CMCT)	Newsfile Corp	2.64	NASDAQ	2026-06-01 09:36:58.205529	0.0507	0.085	0.8643	-0.0344	neutral	0.1943	0.2413	0.1568	0.7625	0.2138	2026-06-01 09:36:58.630428	NO:sentiment_score
RY	"[""RY""]"	nPn7NPNYva	2026-06-01 10:01:02.305	RBC Global Asset Management Adds Two U.S. Intermediary Directors	PR Newswire	1390.0	TSX	2026-06-01 10:01:02.324912	0.1441	0.0145	0.8414	0.1296	positive	0.3169	0.3667	0.2197	0.5926	0.2061	2026-06-01 10:01:02.798777	NO:sentiment_score,Float
FSV	"[""FSV""]"	nPRr10140a	2026-06-01 10:58:03.262	REG-Fidelity Special Values Plc: Total Voting Rights	PR Newswire	41.46	LSE	2026-06-01 10:58:03.275533	0.0746	0.012	0.9135	0.0626	positive	0.0	0.0293	0.0278	0.0373	0.0264	2026-06-01 10:58:03.493250	NO:sentiment_score
GRCE	"[""GRCE""]"	nACSQ0v1za	2026-06-01 11:00:06.021	Bronstein, Gewirtz & Grossman, LLC Initiates an Investigation into Allegations Against Grace Therapeutics, Inc. (GRCE) And Encourages Stockholders to Reach Out	ACCESSWIRE	11.25	NASDAQ	2026-06-01 11:00:06.051225	0.1957	0.0816	0.7226	0.1141	positive	0.0714	-0.0087	0.0444	0.4712	0.0229	2026-06-01 11:00:06.759609	NO:sentiment_score
UHG	"[""UHG""]"	nACSLBLqRa	2026-06-01 11:00:06.160	UHG SHAREHOLDER ALERT: Bronstein, Gewirtz and Grossman, LLC Announces that United Homes Group, Inc. Stockholders Have Opportunity to Lead Class Action Lawsuit!	ACCESSWIRE		NASDAQ	2026-06-01 11:00:06.192493	0.1606	0.197	0.6424	-0.0365	neutral	0.0151	0.0192	0.024	0.3341	-0.0287	2026-06-01 11:00:07.197165	NO:sentiment_score,Float
ENGN	"[""ENGN""]"	nACSjpR9da	2026-06-01 11:00:06.984	Bronstein, Gewirtz & Grossman, LLC Initiates an Investigation into Allegations Against enGene Therapeutics Inc. (ENGN) And Encourages Investors to Reach Out	ACCESSWIRE	27.87	NASDAQ	2026-06-01 11:00:07.045418	0.3057	0.0572	0.6371	0.2485	positive	0.0779	-0.0121	0.0491	0.4073	0.0263	2026-06-01 11:00:07.558207	NO:sentiment_score
SNBR	"[""SNBR""]"	nACSfRx0ya	2026-06-01 11:00:07.354	Bronstein, Gewirtz & Grossman, LLC Is Investigating Sleep Number Corporation (SNBR) And Encourages Investors to Connect	ACCESSWIRE	18.58	NASDAQ	2026-06-01 11:00:07.445696	0.1299	0.0326	0.8375	0.0973	positive	-0.1351	-0.3177	-0.066	0.3494	-0.138	2026-06-01 11:00:07.903102	NO:sentiment_score
TLSI	"[""TLSI""]"	nACS4LgMba	2026-06-01 11:00:09.264	Bronstein, Gewirtz & Grossman, LLC Encourages TriSalus Life Sciences, Inc. (TLSI) Stockholders to Inquire about Securities Investigation	ACCESSWIRE	38.14	NASDAQ	2026-06-01 11:00:09.297556	0.1789	0.055	0.7661	0.124	positive	-0.189	-0.3723	-0.1075	0.325	-0.2	2026-06-01 11:00:09.679595	NO:sentiment_score
AIB	"[""AIB""]"	nGNX63mnHx	2026-06-01 11:44:43.413	BlockchAIn Appoints Former Vantage / HP Data Center Leader Nicholas Ukachi to Join Amazon Veteran-Led Team Advancing AI Data Center Construction Execution	Globe Newswire	11.3	NYSE AMERICAN	2026-06-01 11:44:43.436889	0.0926	0.0182	0.8893	0.0744	positive	0.5142	0.5891	0.4035	0.8141	0.3411	2026-06-01 11:44:44.051299	NO:sentiment_score
YMAT	"[""YMAT""]"	nGNXb0BJHN	2026-06-01 11:50:00.575	J-Star Holding Provides Additional Details on Baytown Economic Development Foundation LOI Supporting Proposed U.S. Solid-State Battery Manufacturing Facility	Globe Newswire	2.52	NASDAQ	2026-06-01 11:50:00.613154	0.1156	0.0179	0.8665	0.0977	positive	0.4511	0.5233	0.414	0.7631	0.3958	2026-06-01 11:50:01.158951	NO:sentiment_score
PHR	"[""PHR""]"	nNFC7xfDtG	2026-06-01 11:53:42.277	SHAREHOLDER ACTION REMINDER: Faruqi & Faruqi, LLP Notifies Phreesia (PHR) Investors of Securities Class Action Deadline on July 13, 2026	Newsfile Corp	48.93	NYSE	2026-06-01 11:53:42.313894	0.0871	0.0969	0.816	-0.0098	neutral	-0.185	-0.3469	-0.0887	0.2636	-0.0848	2026-06-01 11:53:42.870080	NO:sentiment_score
FCHL	"[""FCHL""]"	nGNX8QVSL2	2026-06-01 12:00:02.949	Bronstein, Gewirtz & Grossman LLC Urges Fitness Champs Holdings Ltd. Investors to Act: Class Action Filed Alleging Investor Harm	Globe Newswire	0.4	NASDAQ	2026-06-01 12:00:02.975846	0.144	0.192	0.664	-0.048	neutral	0.0105	0.0068	0.0208	0.332	-0.0335	2026-06-01 12:00:03.427231	NO:sentiment_score
UHG	"[""UHG""]"	nNFCbD4cf5	2026-06-01 12:00:15.123	Bronstein, Gewirtz & Grossman LLC Urges United Homes Group, Inc. Investors to Act: Class Action Filed Alleging Investor Harm	Newsfile Corp		NASDAQ	2026-06-01 12:00:15.143798	0.1505	0.2528	0.5966	-0.1023	negative	0.0341	0.0254	0.029	0.3315	-0.0121	2026-06-01 12:00:15.640208	NO:sentiment_score,Float
BRAI	"[""BRAI""]"	nPRr10158a	2026-06-01 12:12:50.575	REG-BlackRock American Income Trust Plc: Issue of Equity	PR Newswire	53.1	LSE	2026-06-01 12:12:50.587310	0.0606	0.0415	0.8979	0.0191	neutral	0.1261	0.0552	0.0432	0.066	0.0467	2026-06-01 12:12:50.758991	NO:sentiment_score,Float
RLYB	"[""RLYB""]"	nBw5KSc8pa	2026-06-01 12:27:00.363	RLYB Stock Alert: Halper Sadeh LLC is Investigating Whether Rallybio Corporation is Obtaining a Fair Price for its Shareholders	Business Wire	3.47	NASDAQ	2026-06-01 12:27:00.392856	0.1341	0.1632	0.7027	-0.029	neutral	0.1507	0.2506	0.1101	0.4809	0.0931	2026-06-01 12:27:00.697817	NO:sentiment_score
HOLO	"[""HOLO""]"	nGNX5k96np	2026-06-01 13:00:00.907	MicroCloud Hologram Inc. Launches Customizable Quantum Simulation Dedicated Architecture	Globe Newswire	22.3	NASDAQ	2026-06-01 13:00:00.934694	0.1129	0.0155	0.8715	0.0974	positive	0.2545	0.3074	0.1513	0.5435	0.1655	2026-06-01 13:00:01.512840	NO:sentiment_score
ANGI	"[""ANGI""]"	nACSQ8j9fa	2026-06-01 13:07:00.484	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Angi Inc. - ANGI	ACCESSWIRE	28.53	NASDAQ	2026-06-01 13:07:00.519199	0.0722	0.0878	0.84	-0.0156	neutral	-0.3378	-0.4999	-0.1913	0.2556	-0.2034	2026-06-01 13:07:00.877619	NO:sentiment_score,excluded_string
ENGN	"[""ENGN""]"	nACSNb1fKa	2026-06-01 13:12:00.805	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of enGene Therapeutics Inc. - ENGN	ACCESSWIRE	27.87	NASDAQ	2026-06-01 13:12:00.834117	0.1345	0.0716	0.7939	0.0629	positive	-0.026	-0.0876	0.0018	0.244	-0.0054	2026-06-01 13:12:01.120650	NO:sentiment_score,excluded_string
VTGN	"[""VTGN""]"	nPn5LfY90a	2026-06-01 14:40:00.252	Kuehn Law Encourages Investors of Vistagen Therapeutics, Inc. to Contact Law Firm	PR Newswire	33.78	NASDAQ	2026-06-01 14:40:00.273997	0.1215	0.0167	0.8618	0.1048	positive	-0.0035	-0.0121	0.0182	0.169	-0.0021	2026-06-01 14:40:00.565294	NO:sentiment_score
PHR	"[""PHR""]"	nGNX1tTSmC	2026-06-01 14:42:10.340	PHR Shareholder Alert: July 13, 2026 Lead Plaintiff Deadline in Phreesia, Inc. Securities Class Action - Contact Levi & Korsinsky	Globe Newswire	48.93	NYSE	2026-06-01 14:42:10.371698	0.1125	0.0942	0.7933	0.0184	neutral	-0.0492	-0.0898	-0.0213	0.532	-0.0471	2026-06-01 14:42:10.763782	NO:sentiment_score
UHG	"[""UHG""]"	nGNXbPLjvs	2026-06-01 14:54:57.346	UHG Investor Alert: United Homes Group Securities Fraud Lawsuit - Investors With Losses May Seek to Lead the Class Action After CFO Allegedly Certified Misleading Disclosures: Levi & Korsinsky	Globe Newswire		NASDAQ	2026-06-01 14:54:57.378755	0.1094	0.2258	0.6648	-0.1164	negative	-0.1561	-0.3029	-0.0728	0.1089	-0.0888	2026-06-01 14:54:57.896977	NO:sentiment_score,Float
SN	"[""SN""]"	nGNE72K8hn	2026-06-01 15:00:00.523	Smith+Nephew launch next generation LEAF™ Patient Monitoring System – an innovative pressure injury prevention platform delivering proven clinical impact	Globe Newswire	83.6	LSE	2026-06-01 15:00:00.550866	0.4358	0.0183	0.5459	0.4175	positive	0.2423	0.209	0.2354	0.6268	0.1549	2026-06-01 15:00:01.114698	NO:sentiment_score,Float
MAX	"[""MAX""]"	nACSYQxDna	2026-06-01 15:18:02.970	$MAX Investigation Initiated: MediaAlpha Investors Notified of The Pending Investigation Into The Company’s Deceptive Advertising After FTC Settlement	ACCESSWIRE	28.6	NYSE	2026-06-01 15:18:03.002779	0.1316	0.0971	0.7712	0.0345	neutral	-0.0296	-0.0391	-0.0125	0.3138	-0.0529	2026-06-01 15:18:03.446844	NO:sentiment_score
DBGI	"[""DBGI""]"	nBw44WLyQa	2026-06-01 15:40:00.288	Digital Brands Group Receives Initial Orders for $125M U.S. Program, and Expanded Partnership with GCC	Business Wire	22.99	NASDAQ	2026-06-01 15:40:00.340123	0.7943	0.0127	0.193	0.7816	positive	0.377	0.4467	0.2239	0.7436	0.3626	2026-06-01 15:40:01.155607	YES
SNBR	"[""SNBR""]"	nGNX6HZs1	2026-06-01 15:49:39.436	Wolf Haldenstein Adler Freeman & Herz LLP is investigating potential securities fraud claims on behalf of the shareholders of Sleep Number Corporation (NASDAQ: SNBR)	Globe Newswire	18.58	NASDAQ	2026-06-01 15:49:39.469666	0.1606	0.137	0.7025	0.0236	neutral	-0.3355	-0.3729	-0.0991	0.3428	-0.0999	2026-06-01 15:49:39.927179	NO:sentiment_score
BMO	"[""BMO""]"	nPnbGyqNPa	2026-06-01 16:00:01.812	BMO and REX Shares Launch MicroSectors™ 3× Long and -3× Short Artificial Intelligence (AI) ETNs (NYSE Arca: AIQU, AIQD)	PR Newswire	705.78	TSX	2026-06-01 16:00:01.848636	0.1551	0.0152	0.8297	0.1399	positive	0.0611	0.0543	0.0574	0.114	0.0657	2026-06-01 16:00:02.598114	NO:sentiment_score,Float
TG	"[""TG""]"	nBwc5JdyTa	2026-06-01 16:05:02.633	Tredegar Announces Bonnell Aluminum Leadership Changes	Business Wire	31.67	NYSE	2026-06-01 16:05:02.651545	0.1396	0.1342	0.7261	0.0054	neutral	0.4461	0.4537	0.1991	0.7267	0.191	2026-06-01 16:05:03.048762	NO:sentiment_score
LUNG	"[""LUNG""]"	nGNX1g0pNx	2026-06-01 16:05:07.151	Pulmonx Corporation Announces Inducement Grants Under Nasdaq Listing Rule 5635(c)(4)	Globe Newswire	39.5	NASDAQ	2026-06-01 16:05:07.181087	0.1316	0.0183	0.8502	0.1133	positive	0.4551	0.4517	0.2458	0.697	0.242	2026-06-01 16:05:07.539940	NO:sentiment_score
EPSN	"[""EPSN""]"	nGNX9SYBJl	2026-06-01 16:05:07.855	Epsilon Energy LTD. Announces Quarterly Dividend and Borrowing Base Redetermination	Globe Newswire	21.36	NASDAQ	2026-06-01 16:05:07.867787	0.1011	0.1542	0.7447	-0.0532	negative	0.2673	0.3022	0.1286	0.3757	0.1337	2026-06-01 16:05:08.076235	NO:sentiment_score
CET	"[""CET""]"	nBw3Ymn9sa	2026-06-01 16:05:09.768	Central Securities Corporation Declares Dividend	Business Wire	17.23	NYSE AMERICAN	2026-06-01 16:05:09.783433	0.0486	0.0335	0.9178	0.0151	neutral	0.0	0.0397	0.0393	0.0393	0.0397	2026-06-01 16:05:09.906146	NO:sentiment_score
NERV	"[""NERV""]"	nGNX3tpXJ6	2026-06-01 16:05:11.217	Minerva Neurosciences Establishes Scientific Advisory Board to Advance Development of Roluperidone and Future Pipeline Programs	Globe Newswire	36.47	NASDAQ	2026-06-01 16:05:11.251197	0.3525	0.0092	0.6382	0.3433	positive	0.3784	0.4658	0.3486	0.7909	0.3551	2026-06-01 16:05:11.924628	NO:sentiment_score
HMR	"[""HMR""]"	nGNX43nNh9	2026-06-01 16:05:12.280	Heidmar Maritime Holdings Corp. Announces Transition in Chief Financial Officer Role	Globe Newswire	5.48	NASDAQ	2026-06-01 16:05:12.296942	0.0723	0.0763	0.8514	-0.0039	neutral	0.3935	0.441	0.2637	0.7498	0.2279	2026-06-01 16:05:12.875839	NO:sentiment_score
SERA	"[""SERA""]"	nPnbRvNHwa	2026-06-01 16:05:12.773	SERA PROGNOSTICS ANNOUNCES BOARD TRANSITION	PR Newswire	29.37	NASDAQ	2026-06-01 16:05:12.798997	0.0865	0.0834	0.8302	0.0031	neutral	0.2457	0.3214	0.2248	0.7213	0.2564	2026-06-01 16:05:13.561934	NO:sentiment_score
DHX	"[""DHX""]"	nBw2m3chXa	2026-06-01 16:05:13.234	DHI Group to Present at the Noble Capital Markets Emerging Growth Virtual Equity Conference on June 4, 2026	Business Wire	34.83	NYSE	2026-06-01 16:05:13.309390	0.1201	0.0176	0.8623	0.1026	positive	0.1628	0.1174	0.0975	0.2197	0.0894	2026-06-01 16:05:14.082174	NO:sentiment_score
KPTI	"[""KPTI""]"	nPn3GsBNra	2026-06-01 16:05:13.576	Karyopharm Therapeutics Reports Inducement Grant Under Nasdaq Listing Rule 5635(c)(4)	PR Newswire	19.61	NASDAQ	2026-06-01 16:05:13.637565	0.1203	0.021	0.8588	0.0993	positive	0.379	0.363	0.2225	0.5337	0.2394	2026-06-01 16:05:14.432928	NO:sentiment_score
WXM	"[""WXM""]"	nPn2Y2cFja	2026-06-01 16:05:13.624	WF International Limited Announces Share Consolidation	PR Newswire	4.75	NASDAQ	2026-06-01 16:05:13.651955	0.1006	0.0582	0.8412	0.0425	neutral	0.2425	0.3619	0.1354	0.755	0.1297	2026-06-01 16:05:14.752396	NO:sentiment_score
CHPT	"[""CHPT""]"	nBw32ymK3a	2026-06-01 16:15:04.188	ChargePoint Announces Inducement Grants Under NYSE Listed Company Manual Section 303A.08	Business Wire	21.82	NYSE	2026-06-01 16:15:04.215358	0.1192	0.0223	0.8585	0.0968	positive	0.3133	0.3365	0.1758	0.574	0.1718	2026-06-01 16:15:04.577239	NO:sentiment_score
SEVN	"[""SEVN""]"	nBw5Q9Svha	2026-06-01 16:15:04.834	Seven Hills Realty Trust Closes Two First Mortgage Loans Totaling $52.3 Million and Receives Office Loan Repayment	Business Wire	21.84	NASDAQ	2026-06-01 16:15:04.868922	0.2627	0.0499	0.6874	0.2128	positive	0.4383	0.5278	0.3495	0.8747	0.271	2026-06-01 16:15:05.619465	NO:sentiment_score
MCN	"[""MCN""]"	nGNXZPqcL	2026-06-01 16:15:04.951	XAI Madison Equity Premium Income Fund Declares its Monthly Distribution of $0.060 per Share	Globe Newswire	21.11	NYSE	2026-06-01 16:15:04.968803	0.1191	0.0321	0.8488	0.087	positive	0.216	0.2105	0.1189	0.5306	0.1259	2026-06-01 16:15:05.952498	NO:sentiment_score
AYTU	"[""AYTU""]"	nACSVRJv0a	2026-06-01 16:15:05.801	Aytu BioPharma to Present at the Planet MicroCap Las Vegas 2026 Investor Conference on June 17, 2026	ACCESSWIRE	9.77	NASDAQ	2026-06-01 16:15:05.839276	0.1142	0.0209	0.8648	0.0933	positive	0.1849	0.1962	0.0877	0.3176	0.0769	2026-06-01 16:15:06.390729	NO:sentiment_score
SELF	"[""SELF""]"	nACScF2N2a	2026-06-01 16:15:05.969	Global Self Storage Declares Second Quarter 2026 Dividend	ACCESSWIRE	10.33	NASDAQ	2026-06-01 16:15:06.001438	0.0686	0.0382	0.8932	0.0303	neutral	0.2327	0.2928	0.142	0.6003	0.176	2026-06-01 16:15:06.677062	NO:sentiment_score
AARD	"[""AARD""]"	nACS2Tsrja	2026-06-01 16:22:00.651	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Aardvark Therapeutics, Inc. - AARD	ACCESSWIRE	12.55	NASDAQ	2026-06-01 16:22:00.689522	0.1263	0.1161	0.7576	0.0102	neutral	-0.1904	-0.3072	-0.0928	0.1336	-0.1092	2026-06-01 16:22:01.192262	NO:sentiment_score,excluded_string
AUID	"[""AUID""]"	nGNX5PRT4G	2026-06-01 16:30:04.627	authID Announces its 2026 Annual Meeting to be Held on July 6, 2026	Globe Newswire	14.15	NASDAQ	2026-06-01 16:30:04.644339	0.0362	0.0304	0.9334	0.0058	neutral	0.2199	0.1528	0.0872	0.2774	0.0694	2026-06-01 16:30:05.089326	NO:sentiment_score
ZNTL	"[""ZNTL""]"	nGNXcgFq4y	2026-06-01 17:00:02.005	Zentalis Pharmaceuticals Announces Inducement Grants Under Nasdaq Listing Rule 5635(c)(4)	Globe Newswire	45.99	NASDAQ	2026-06-01 17:00:02.025829	0.1258	0.0223	0.8518	0.1035	positive	0.2727	0.2587	0.1507	0.4282	0.1706	2026-06-01 17:00:02.545533	NO:sentiment_score
GENC	"[""GENC""]"	nGNX7yZyHQ	2026-06-01 17:00:02.876	Gencor Announces Receipt of NYSE Regulation Notice Regarding Late Filing of the Quarterly Report on Form 10-Q for the period Ended March 31, 2026	Globe Newswire	8.69	NYSE AMERICAN	2026-06-01 17:00:02.910558	0.0802	0.0534	0.8665	0.0268	neutral	-0.0189	-0.0797	0.0048	0.2022	0.0193	2026-06-01 17:00:03.840499	NO:sentiment_score
TLSI	"[""TLSI""]"	nACSc638Qa	2026-06-01 17:00:03.247	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of TriSalus Life Sciences Inc. - TLSI	ACCESSWIRE	38.14	NASDAQ	2026-06-01 17:00:03.311354	0.0971	0.096	0.8068	0.0011	neutral	-0.3391	-0.4714	-0.1659	0.1116	-0.1965	2026-06-01 17:00:03.986765	NO:sentiment_score,excluded_string
OBE	"[""OBE""]"	nNFCD1Rc3	2026-06-01 17:00:15.210	Obsidian Energy Increases 2026 Capital Program, Targeting 15% Production Growth in 2027	Newsfile Corp	59.7	NYSE AMERICAN	2026-06-01 17:00:15.263254	0.8557	0.0124	0.1319	0.8433	positive	0.6577	0.7194	0.6253	0.9187	0.7017	2026-06-01 17:00:16.524881	NO:Float
RM	"[""RM""]"	nNFC3f14d1	2026-06-01 17:00:16.718	Roxmore Files NI 43-101 Technical Report for the Converse Gold Project's Updated Mineral Resource Estimate and Preliminary Economic Assessment	Newsfile Corp	8.36	TSX	2026-06-01 17:00:16.763023	0.1456	0.0286	0.8258	0.1171	positive	-0.0094	-0.0674	0.0152	0.2269	0.0558	2026-06-01 17:00:17.304178	NO:sentiment_score
GAU	"[""GAU""]"	nNFCc3HFT5	2026-06-01 17:05:15.696	Galiano Gold Releases 2025 Sustainability Report	Newsfile Corp	255.58	NYSE AMERICAN	2026-06-01 17:05:15.717821	0.1287	0.0576	0.8138	0.0711	positive	0.3505	0.4677	0.2811	0.8103	0.2946	2026-06-01 17:05:16.100633	NO:sentiment_score,Float
ARE	"[""ARE""]"	nGNX27PX7V	2026-06-01 17:19:03.315	Aecon announces voting results of Annual General Meeting	Globe Newswire	170.4	TSX	2026-06-01 17:19:03.335634	0.0952	0.0717	0.833	0.0235	neutral	0.2869	0.2885	0.1107	0.3587	0.1352	2026-06-01 17:19:03.916831	NO:sentiment_score,Float
BN	"[""BN""]"	nGNX1FpTXF	2026-06-01 17:40:40.251	Brookfield Announces Reset Dividend Rate on Its Series 24 Preference Shares	Globe Newswire	1780.0	TSX	2026-06-01 17:40:40.274424	0.1347	0.0535	0.8118	0.0813	positive	0.2858	0.389	0.1377	0.6087	0.099	2026-06-01 17:40:40.733823	NO:sentiment_score,Float
LILA	"[""LILA""]"	nPn4BYkxKa	2026-06-01 17:45:34.872	Silver Point Co-Leads $200 Million Financing for Liberty Puerto Rico Subsidiaries	PR Newswire	32.79	NASDAQ	2026-06-01 17:45:34.888843	0.2764	0.0099	0.7137	0.2666	positive	0.2003	0.2502	0.171	0.3312	0.2001	2026-06-01 17:45:35.090373	NO:sentiment_score
PAL	"[""PAL""]"	nGNX1B9YyM	2026-06-01 18:00:01.004	Proficient Auto Logistics Announces Participation in William Blair Growth Stock Conference; Sets Date to Report Second Quarter 2026 Financial Results	Globe Newswire	24.09	NASDAQ	2026-06-01 18:00:01.018713	0.1599	0.0381	0.802	0.1218	positive	0.1517	0.1039	0.0682	0.2382	0.0766	2026-06-01 18:00:01.636645	NO:sentiment_score
PHR	"[""PHR""]"	nACSnhhvVa	2026-06-01 18:00:03.413	Pomerantz LLP Informs Investors of Class Action Against Phreesia, Inc.  – PHR	ACCESSWIRE	48.93	NYSE	2026-06-01 18:00:03.437207	0.1284	0.1054	0.7662	0.0229	neutral	-0.3544	-0.4249	-0.1296	0.0035	-0.1435	2026-06-01 18:00:03.960426	NO:sentiment_score,excluded_string
FCHL	"[""FCHL""]"	nACSgRdkFa	2026-06-01 18:00:03.704	Class Action Lawsuit Reminder from Pomerantz LLP for Investors of Fitness Champs Holdings Ltd.  – FCHL	ACCESSWIRE	0.4	NASDAQ	2026-06-01 18:00:03.739489	0.1786	0.134	0.6874	0.0446	neutral	-0.1939	-0.232	-0.0615	0.11	-0.0745	2026-06-01 18:00:04.441172	NO:sentiment_score,excluded_string
UHG	"[""UHG""]"	nACSS80QMa	2026-06-01 18:00:03.821	Pomerantz LLP Notifies Investors of Class Action Filing Against United Homes Group, Inc.  – UHG	ACCESSWIRE		NASDAQ	2026-06-01 18:00:03.903535	0.0853	0.2352	0.6795	-0.1499	negative	-0.2042	-0.259	-0.0941	0.3838	-0.0979	2026-06-01 18:00:04.770733	NO:sentiment_score,Float,excluded_string
BKKT	"[""BKKT""]"	nACSskMmha	2026-06-01 18:00:06.804	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Bakkt, Inc. - BKKT	ACCESSWIRE	18.79	NYSE	2026-06-01 18:00:06.833170	0.1281	0.1233	0.7486	0.0048	neutral	-0.2952	-0.4438	-0.1343	0.11	-0.152	2026-06-01 18:00:07.167858	NO:sentiment_score,excluded_string
VTSI	"[""VTSI""]"	nACSdQFwPa	2026-06-01 18:15:01.351	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of VirTra, Inc. - VTSI	ACCESSWIRE	10.85	NASDAQ	2026-06-01 18:15:01.412732	0.1149	0.1011	0.7841	0.0138	neutral	-0.2899	-0.4206	-0.1316	0.11	-0.1508	2026-06-01 18:15:01.773038	NO:sentiment_score,excluded_string
BBNX	"[""BBNX""]"	nBw4hs9cya	2026-06-01 18:19:00.394	Robbins LLP is Investigating Allegations that the Officers and Directors of Beta Bionics, Inc. (BBNX) Violated Securities Laws and Breached Fiduciary Duties to Shareholders	Business Wire	33.45	NASDAQ	2026-06-01 18:19:00.419105	0.1446	0.3773	0.4781	-0.2327	negative	-0.0503	-0.2241	-0.026	0.335	-0.0411	2026-06-01 18:19:00.720954	NO:sentiment_score,excluded_string
JDZG	"[""JDZG""]"	nGNX4Y4Msk	2026-06-01 18:30:00.327	JIADE LIMITED Announces Closing of Additional $8.64 Million Registered Direct Offering	Globe Newswire	14.82	NASDAQ	2026-06-01 18:30:00.341561	0.0575	0.1168	0.8257	-0.0593	negative	0.1043	0.0854	0.0634	0.2428	0.0956	2026-06-01 18:30:00.959784	NO:sentiment_score
GROW	"[""GROW""]"	nGNX2YPT7k	2026-06-01 18:46:27.481	U.S. Global Investors Announces Intent to Restate EPS for the March 31, 2026, Financial Statements; Underlying Financial Results Unchanged	Globe Newswire	9.67	NASDAQ	2026-06-01 18:46:27.507655	0.0818	0.0435	0.8747	0.0384	neutral	-0.033	-0.0416	-0.0089	0.7545	-0.1191	2026-06-01 18:46:27.990540	NO:sentiment_score
PHR	"[""PHR""]"	nGNX7Zmyct	2026-06-01 18:55:00.344	ROSEN, A RANKED AND LEADING LAW FIRM, Encourages Phreesia, Inc. Investors to Secure Counsel Before Important Deadline in Securities Class Action - PHR	Globe Newswire	48.93	NYSE	2026-06-01 18:55:00.376293	0.2323	0.0325	0.7352	0.1998	positive	0.2118	0.2621	0.1466	0.5323	0.0989	2026-06-01 18:55:00.714905	NO:sentiment_score,excluded_string
QNTM	"[""QNTM""]"	nGNX1W2nz4	2026-06-01 19:30:00.705	Quantum BioPharma Provides Corporate Update	Globe Newswire	5.19	NASDAQ	2026-06-01 19:30:00.722768	0.0804	0.0464	0.8732	0.0341	neutral	0.1931	0.2378	0.143	0.6615	0.1278	2026-06-01 19:30:01.231296	NO:sentiment_score
PHR	"[""PHR""]"	nBw2yNWzva	2026-06-01 20:00:01.418	PHR INVESTOR ALERT: Contact Kirby McInerney LLP About Securities Class Action Lawsuit On Behalf of Phreesia, Inc. Investors	Business Wire	48.93	NYSE	2026-06-01 20:00:01.444494	0.1003	0.0612	0.8386	0.0391	neutral	-0.0815	-0.2066	-0.0645	0.571	-0.0633	2026-06-01 20:00:01.984301	NO:sentiment_score
ELWT	"[""ELWT""]"	nGNX1HC2yY	2026-06-01 20:12:00.321	ELWT Investor News: If You Have Suffered Losses in Elauwit Connection, Inc. (NASDAQ: ELWT), You Are Encouraged to Contact The Rosen Law Firm About Your Rights	Globe Newswire	2.15	NASDAQ	2026-06-01 20:12:00.372040	0.2072	0.0689	0.7239	0.1383	positive	0.1119	0.0578	0.0811	0.5058	0.0204	2026-06-01 20:12:00.726692	NO:sentiment_score,excluded_string
ATER	"[""ATER""]"	nBw3Gyq2za	2026-06-01 21:39:00.451	ATER Stock Alert: Halper Sadeh LLC is Investigating Whether Aterian, Inc. is Obtaining a Fair Price for its Shareholders	Business Wire	8.18	NASDAQ	2026-06-01 21:39:00.496941	0.1478	0.2405	0.6118	-0.0927	negative	0.1531	0.2539	0.1153	0.4809	0.1022	2026-06-01 21:39:00.826589	NO:sentiment_score
