Symbol	Tickers	ID	ArrivalTime	Headline	Author	Float	FinBERTCompletedAt	positive	negative	neutral	sentiment_score	label	body_sentiment	BodyCompletedAt	body_duration_ms	Trigger
GGN	"[""GAMI"", ""GGN""]"	nGNX7mPfbl	2026-05-13 10:58:52	GAMCO Global Gold, Natural Resources & Income Trust Declares Monthly Distributions of $0.03 Per Share	Globe Newswire	156.22	2026-05-13 10:58:52.249230	0.1594	0.0672	0.7734	0.0922	positive		2026-05-13 10:58:52.990172	819.39	NO:sentiment_score,Float
GAMI	"[""GAMI"", ""GGN""]"	nGNX7mPfbl	2026-05-13 10:58:52	GAMCO Global Gold, Natural Resources & Income Trust Declares Monthly Distributions of $0.03 Per Share	Globe Newswire		2026-05-13 10:58:52.249194	0.1594	0.0672	0.7734	0.0922	positive		2026-05-13 10:58:52.991910	819.39	NO:sentiment_score,Float
GROV	"[""GROV""]"	nBw8kwVzha	2026-05-13 11:00:00	Grove Collaborative Releases 2025 Annual Sustainability Report, Advancing Leadership in Plastic Reduction and Human Health Standards	Business Wire	30.25	2026-05-13 11:00:00.532794	0.1908	0.0199	0.7893	0.1709	positive		2026-05-13 11:00:03.367690	2891.55	NO:sentiment_score
BRTX	"[""BRTX""]"	nGNX2bZ8YD	2026-05-13 11:00:00	BioRestorative Therapies Presents New Preclinical Data at ISCT 2026 Highlighting Source-Specific Exosome Functionality and Commercial Applications in BioCosmeceuticals	Globe Newswire	22.39	2026-05-13 11:00:00.426555	0.2055	0.0127	0.7817	0.1928	positive	0.4006	2026-05-13 11:00:04.754016	4413.05	NO:sentiment_score
UHG	"[""UHG""]"	nACSyFDlca	2026-05-13 11:00:00	UHG SHAREHOLDER ALERT: Bronstein, Gewirtz and Grossman, LLC Announces that United Homes Group, Inc. Stockholders with Losses Have Opportunity to Lead Class Action Lawsuit!	ACCESSWIRE	11.21	2026-05-13 11:00:00.874371	0.1731	0.2872	0.5397	-0.1141	negative		2026-05-13 11:00:04.980040	1608.22	NO:sentiment_score
LEE	"[""LEE""]"	nACSlTjH4a	2026-05-13 11:00:01	Lee Enterprises, Inc. (LEE) Investigation: Bronstein, Gewirtz & Grossman, LLC Encourages Shareholders to Contact the Firm to Learn More About the Investigation	ACCESSWIRE	5.91	2026-05-13 11:00:01.741855	0.1963	0.037	0.7667	0.1592	positive	-0.0655	2026-05-13 11:00:06.224564	1461.72	NO:sentiment_score
GAIA	"[""GAIA""]"	nACSL22qJa	2026-05-13 11:00:02	Bronstein, Gewirtz & Grossman, LLC Initiates an Investigation into Allegations Against Gaia, Inc. (GAIA) And Encourages Investors to Reach Out	ACCESSWIRE	17.79	2026-05-13 11:00:02.251403	0.2348	0.0406	0.7245	0.1942	positive	-0.4219	2026-05-13 11:00:06.392765	1406.95	NO:sentiment_score
ORLA	"[""ORLA"", ""OLA""]"	nPn2KKhlQa	2026-05-13 11:15:00	Shareholder Alert: Ademi LLP investigates whether Orla Mining Ltd. is obtaining a Fair Price for Public Shareholders	PR Newswire	307.63	2026-05-13 11:15:00.465477	0.0884	0.0422	0.8694	0.0462	neutral	-0.1398	2026-05-13 11:15:01.002669	630.09	NO:sentiment_score,Float
OLA	"[""ORLA"", ""OLA""]"	nPn2KKhlQa	2026-05-13 11:15:00	Shareholder Alert: Ademi LLP investigates whether Orla Mining Ltd. is obtaining a Fair Price for Public Shareholders	PR Newswire		2026-05-13 11:15:00.465512	0.0884	0.0422	0.8694	0.0462	neutral		2026-05-13 11:15:01.003950	630.09	NO:sentiment_score,Float
NEON	"[""NEON""]"	nPn5KnNLva	2026-05-13 11:24:29	Neonode Reports Quarter Ended March 31, 2026 Financial Results	PR Newswire	13.06	2026-05-13 11:24:29.196382	0.0523	0.1656	0.7822	-0.1133	negative	-0.0145	2026-05-13 11:24:30.390610	1297.92	NO:sentiment_score
RIME	"[""RIME""]"	nGNX7HnckG	2026-05-13 12:00:00	Freight Cost Pressures Are Structural, Not Cyclical, Industry Leaders Conclude at SemiCab’s Inaugural Freight Network Forum	Globe Newswire	10.52	2026-05-13 12:00:00.328944	0.149	0.116	0.735	0.0331	neutral	0.0757	2026-05-13 12:00:01.978996	1699.08	NO:sentiment_score
GNT	"[""GAMI"", ""GNT""]"	nGNX93DT8x	2026-05-13 12:00:13	GAMCO Natural Resources, Gold & Income Trust Declares Monthly Distributions of $0.06 Per Share	Globe Newswire	16.18	2026-05-13 12:00:13.265643	0.1282	0.0502	0.8216	0.078	positive		2026-05-13 12:00:14.233340	1056.98	NO:sentiment_score
GAMI	"[""GAMI"", ""GNT""]"	nGNX93DT8x	2026-05-13 12:00:13	GAMCO Natural Resources, Gold & Income Trust Declares Monthly Distributions of $0.06 Per Share	Globe Newswire		2026-05-13 12:00:13.265694	0.1282	0.0502	0.8216	0.078	positive		2026-05-13 12:00:14.234918	1056.98	NO:sentiment_score,Float
GEMI	"[""GEMI""]"	nNFC9YTWVr	2026-05-13 12:00:19	Bronstein, Gewirtz & Grossman LLC Urges Gemini Space Station, Inc. Investors to Act: Class Action Filed Alleging Investor Harm	Newsfile Corp	38.2	2026-05-13 12:00:19.519063	0.1485	0.2226	0.6289	-0.0741	negative	0.1221	2026-05-13 12:00:20.215384	790.66	NO:sentiment_score
ATRA	"[""ATRA""]"	nNFC8SkrG7	2026-05-13 12:00:20	Bronstein, Gewirtz & Grossman LLC Urges Atara Biotherapeutics, Inc. Investors to Act: Class Action Filed Alleging Investor Harm	Newsfile Corp	4.86	2026-05-13 12:00:20.629158	0.1282	0.3506	0.5213	-0.2224	negative	0.0442	2026-05-13 12:00:21.483398	896.58	NO:sentiment_score
BRAI	"[""BRAI""]"	nPRrD2582a	2026-05-13 12:05:42	REG-BlackRock American Income Trust Plc: Issue of Equity	PR Newswire	17.7	2026-05-13 12:05:42.995140	0.0606	0.0415	0.8979	0.0191	neutral		2026-05-13 12:05:43.375615	468.19	NO:sentiment_score
SUGP	"[""SUGP""]"	nPnc8yRrha	2026-05-13 13:11:44	SU Group Announces Closing of $6 Million Public Offering	PR Newswire	0.53	2026-05-13 13:11:44.531987	0.1414	0.1132	0.7455	0.0282	neutral	0.0638	2026-05-13 13:11:46.345889	1902.51	NO:sentiment_score
UP	"[""UP""]"	nPreXgJlva	2026-05-13 13:17:00	Sankaty Jet Capital Provides $68 Million Debt Facility to Wheels Up	PR Newswire	22.37	2026-05-13 13:17:00.233390	0.4247	0.0154	0.5599	0.4093	positive		2026-05-13 13:17:01.171364	1020.93	NO:sentiment_score
MITQ	"[""MITQ""]"	nNFC66rr3D	2026-05-13 13:18:48	Moving iMage Technologies Hosts Third Quarter Fiscal 2026 Conference Call May 14, 2026 at 11am ET	Newsfile Corp	6.56	2026-05-13 13:18:48.115139	0.0307	0.0347	0.9346	-0.0039	neutral	0.0954	2026-05-13 13:18:48.953127	906.78	NO:sentiment_score
KUST	"[""KUST""]"	nGNX69VjJm	2026-05-13 13:24:00	UPDATED: Kustom Entertainment, Inc. Announces Global Frequencies, a Massive EDM Event Coming to Kansas City’s Azura Amphitheater on Sunday, June 28, 2026	Globe Newswire	0.46	2026-05-13 13:24:00.310442	0.1633	0.0241	0.8126	0.1391	positive	0.1547	2026-05-13 13:24:01.613888	1393.75	NO:sentiment_score
BOLT	"[""BOLT""]"	nACScrw1Na	2026-05-13 13:25:00	Bolt Metals Executes Option to Acquire The High-Grade Floralia Iron Project, Prepares for Maiden Drill Program at Northwind	ACCESSWIRE	1.55	2026-05-13 13:25:00.548700	0.2932	0.0188	0.6879	0.2744	positive	0.0524	2026-05-13 13:25:03.458355	3005.09	NO:sentiment_score
BDL	"[""BDL""]"	nPnZRtbGa	2026-05-13 13:27:11	FLANIGAN'S REPORTS EARNINGS	PR Newswire	0.53	2026-05-13 13:27:11.895656	0.1718	0.1039	0.7243	0.0679	positive	0.0228	2026-05-13 13:27:12.752227	896.24	NO:sentiment_score
GDV	"[""GAMI"", ""GDV""]"	nGNX7mRvH	2026-05-13 13:27:40	Gabelli Dividend & Income Trust Continues Monthly Distributions, Declares Distributions of $0.15 Per Share, Reaffirms Annualized Distribution of $1.80 Per Share	Globe Newswire	88.0	2026-05-13 13:27:40.283009	0.5387	0.0263	0.435	0.5124	positive		2026-05-13 13:27:41.067820	880.08	NO:sentiment_score,Float
GAMI	"[""GAMI"", ""GDV""]"	nGNX7mRvH	2026-05-13 13:27:40	Gabelli Dividend & Income Trust Continues Monthly Distributions, Declares Distributions of $0.15 Per Share, Reaffirms Annualized Distribution of $1.80 Per Share	Globe Newswire		2026-05-13 13:27:40.283038	0.5387	0.0263	0.435	0.5124	positive		2026-05-13 13:27:41.070037	880.08	NO:sentiment_score,Float
TTGT	"[""TTGT""]"	nBw9CXJYZa	2026-05-13 13:31:00	Dark Reading Celebrates 20 Years as a Leading Authority on Cybersecurity, Highlighting the People, Events, Ideas, and Technologies Shaping the Modern Risk Landscape	Business Wire	29.15	2026-05-13 13:31:00.339384	0.4059	0.0174	0.5766	0.3885	positive	0.4835	2026-05-13 13:31:01.393539	1143.15	NO:sentiment_score
DIBS	"[""DIBS""]"	nBw60d1qfa	2026-05-13 14:35:00	1stDibs Announces the 2026 1stDibs 50 Honorees	Business Wire	23.21	2026-05-13 14:35:00.276246	0.2133	0.0326	0.7541	0.1806	positive		2026-05-13 14:35:02.226820	2042.37	NO:sentiment_score
CVM	"[""CVM""]"	nBwF5K8Fa	2026-05-13 15:00:00	CEL-SCI Announces Closing of Public Offering	Business Wire	7.75	2026-05-13 15:00:00.273756	0.0619	0.1337	0.8043	-0.0718	negative	0.1282	2026-05-13 15:00:01.278241	1084.19	NO:sentiment_score
SUGP	"[""SUGP""]"	nPn46z0lma	2026-05-13 15:12:44	WallachBeth Capital Announces Closing of SU Group's $6 Million Public Offering	PR Newswire	0.53	2026-05-13 15:12:44.212884	0.0803	0.1155	0.8042	-0.0352	neutral	0.1181	2026-05-13 15:12:46.087595	1960.64	NO:sentiment_score
CM	"[""CM""]"	nPn2cDHY9a	2026-05-13 15:39:22	CIBC Announces Partnership with Professional Hockey Player and Rookie of the Year Matthew Schaefer	PR Newswire	925.85	2026-05-13 15:39:23.035345	0.631	0.0232	0.3457	0.6078	positive		2026-05-13 15:39:23.633655	654.57	NO:sentiment_score,Float
SVRN	"[""SVRN""]"	nPn52GHQva	2026-05-13 16:00:00	OceanPal Inc. Announces 2026 Annual General Meeting of Shareholders to be Held on June 16, 2026	PR Newswire	1.15	2026-05-13 16:00:00.227580	0.0478	0.0335	0.9187	0.0142	neutral	0.0998	2026-05-13 16:00:03.211638	3068.88	NO:sentiment_score
WRAP	"[""WRAP""]"	nGNX11vm1D	2026-05-13 16:00:00	Wrap Reports $1.1M Q1 Revenue; $3.2M in Bookings; Lands DHS Contract as Drone and Counter-UAS Pre-Orders Accelerate	Globe Newswire	36.17	2026-05-13 16:00:00.440201	0.9055	0.0348	0.0596	0.8707	positive	0.6411	2026-05-13 16:00:05.674001	5298.76	YES
HIT	"[""HIT""]"	nPn4dXmXVa	2026-05-13 16:00:01	Health In Tech Reports First Quarter 2026 Financial Results	PR Newswire	7.76	2026-05-13 16:00:01.275068	0.1555	0.1073	0.7372	0.0482	neutral	0.2091	2026-05-13 16:00:13.086371	7407.71	NO:sentiment_score
MDXH	"[""MDXH""]"	nGNX6QXlVS	2026-05-13 16:00:00	Mdxhealth Reports Q1-2026 Results	Globe Newswire	40.57	2026-05-13 16:00:00.994787	0.0631	0.0552	0.8818	0.0079	neutral	0.1863	2026-05-13 16:00:16.458837	13239.28	NO:sentiment_score
IMCC	"[""IMCC""]"	nPn2t9qPKa	2026-05-13 16:01:00	IM Cannabis Corp. Announces First Quarter 2026 Financial Results	PR Newswire	1.8	2026-05-13 16:01:00.497086	0.1151	0.1204	0.7645	-0.0054	neutral	0.1298	2026-05-13 16:01:04.145066	3720.16	NO:sentiment_score
EQ	"[""EQ""]"	nGNX3Q0zrZ	2026-05-13 16:01:00	Equillium Reports First Quarter 2026 Financial Results and Corporate Highlights	Globe Newswire	45.94	2026-05-13 16:01:00.382409	0.1059	0.0558	0.8382	0.0501	positive	0.6281	2026-05-13 16:01:04.541165	4246.26	NO:sentiment_score
BEAT	"[""BEAT""]"	nBw45ycyLa	2026-05-13 16:01:00	HeartBeam Reports First Quarter 2026 Results	Business Wire	47.15	2026-05-13 16:01:00.840205	0.0689	0.0432	0.8879	0.0257	neutral		2026-05-13 16:01:10.034615	5494.71	NO:sentiment_score
DERM	"[""DERM"", ""FBIO""]"	nGNX77mpXJ	2026-05-13 16:01:00	Journey Medical Corporation Reports First Quarter 2026 Financial Results and Recent Corporate Highlights	Globe Newswire	13.52	2026-05-13 16:01:00.569258	0.1533	0.073	0.7736	0.0803	positive	0.1084	2026-05-13 16:01:12.924865	8775.09	NO:sentiment_score
FBIO	"[""DERM"", ""FBIO""]"	nGNX77mpXJ	2026-05-13 16:01:00	Journey Medical Corporation Reports First Quarter 2026 Financial Results and Recent Corporate Highlights	Globe Newswire	24.68	2026-05-13 16:01:00.569215	0.1533	0.073	0.7736	0.0803	positive		2026-05-13 16:01:12.924452	8775.09	NO:sentiment_score
PRHI	"[""PRHI""]"	nGNX927sNy	2026-05-13 16:01:01	Presurance Holdings Reports 2026 First Quarter Financial Results	Globe Newswire	13.01	2026-05-13 16:01:01.108767	0.1696	0.1384	0.692	0.0312	neutral		2026-05-13 16:01:17.676334	4745.48	NO:sentiment_score
ACET	"[""ACET""]"	nBw6WSwrMa	2026-05-13 16:01:00	Adicet Bio Reports First Quarter 2026 Financial Results and Provides Business Updates	Business Wire	8.44	2026-05-13 16:01:00.891772	0.0551	0.0261	0.9188	0.029	neutral	0.258	2026-05-13 16:01:17.956379	7890.95	NO:sentiment_score
USIO	"[""USIO""]"	nGNX8ybYCw	2026-05-13 16:01:01	Usio Announces First Quarter 2026 Financial Results	Globe Newswire	19.61	2026-05-13 16:01:01.409047	0.1101	0.1253	0.7645	-0.0152	neutral	-0.0115	2026-05-13 16:01:24.734034	7053.97	NO:sentiment_score
BRLT	"[""BRLT""]"	nGNX44B4nt	2026-05-13 16:05:00	Brilliant Earth Announces Participation in Upcoming Investor Conferences	Globe Newswire	14.45	2026-05-13 16:05:00.429589	0.1571	0.0331	0.8098	0.1241	positive	0.1402	2026-05-13 16:05:02.420755	2053.68	NO:sentiment_score
ATCH	"[""ATCH""]"	nGNXV2t8M	2026-05-13 16:05:00	AtlasClear Holdings, Inc. Reports Fiscal Third Quarter 2026 Results	Globe Newswire	140.95	2026-05-13 16:05:00.335653	0.0436	0.0702	0.8862	-0.0266	neutral		2026-05-13 16:05:05.133323	4847.7	NO:sentiment_score,Float
TLYS	"[""TLYS""]"	nBwJPLZda	2026-05-13 16:05:00	Tilly’s, Inc. to Report Fiscal 2026 First Quarter Operating Results on June 3, 2026	Business Wire	22.41	2026-05-13 16:05:00.538357	0.1	0.1147	0.7852	-0.0147	neutral	-0.01	2026-05-13 16:05:06.289551	1146.45	NO:sentiment_score
BCHT	"[""BCHT""]"	nGNX3Fcvw0	2026-05-13 16:05:00	Birchtech Reports First Quarter 2026 Financial Results	Globe Newswire	19.72	2026-05-13 16:05:00.544344	0.1091	0.0843	0.8065	0.0248	neutral	0.1892	2026-05-13 16:05:10.573227	4281.72	NO:sentiment_score
MYO	"[""MYO""]"	nBw9htRZma	2026-05-13 16:05:00	Myomo Appoints Joseph M. Manko to its Board of Directors	Business Wire	35.41	2026-05-13 16:05:00.550187	0.0571	0.0288	0.9141	0.0283	neutral	0.0055	2026-05-13 16:05:12.285649	1707.07	NO:sentiment_score
SPRU	"[""SPRU""]"	nBw4K4hQya	2026-05-13 16:05:00	Spruce Power Reports First Quarter 2026 Results	Business Wire	12.46	2026-05-13 16:05:00.521636	0.0504	0.0522	0.8974	-0.0018	neutral	0.009	2026-05-13 16:05:13.563708	11143.36	NO:sentiment_score
INVE	"[""INVE""]"	nPn55TtBla	2026-05-13 16:05:00	Identiv Reports First Quarter 2026 Financial Results, Exceeds Q1 Guidance	PR Newswire	19.91	2026-05-13 16:05:00.575380	0.4687	0.1276	0.4037	0.3411	positive	0.0124	2026-05-13 16:05:16.459456	4163.11	NO:sentiment_score
SEER	"[""SEER""]"	nGNX6YmYfD	2026-05-13 16:05:00	Seer Reports First Quarter 2026 Financial Results and Reaffirms Full Year 2026 Outlook	Globe Newswire	29.44	2026-05-13 16:05:00.663193	0.1765	0.04	0.7835	0.1366	positive	0.1842	2026-05-13 16:05:18.147111	4577.04	NO:sentiment_score
SPRO	"[""SPRO""]"	nGNX6gPHJZ	2026-05-13 16:05:00	Spero Therapeutics Announces First Quarter 2026 Operating Results and Provides Business Update	Globe Newswire	42.32	2026-05-13 16:05:02.425200	0.0979	0.0309	0.8712	0.067	positive	0.25	2026-05-13 16:05:19.797489	3318.17	NO:sentiment_score
VANI	"[""VANI""]"	nGNX30y5fs	2026-05-13 16:05:00	Vivani Medical Reports First Quarter 2026 Financial Results and Provides Business Update	Globe Newswire	36.24	2026-05-13 16:05:06.307136	0.0575	0.0372	0.9052	0.0203	neutral	0.0864	2026-05-13 16:05:25.317808	5518.64	NO:sentiment_score
LIDR	"[""LIDR""]"	nBw612pdWa	2026-05-13 16:05:00	AEye Reports First Quarter 2026 Results; Commercial Pipeline Reaches Record Levels 	Business Wire	43.4	2026-05-13 16:05:05.143853	0.9224	0.0258	0.0518	0.8966	positive		2026-05-13 16:05:27.552344	9393.0	YES
LGVN	"[""LGVN""]"	nGNX75jY4m	2026-05-13 16:05:01	Longeveron Announces 2026 First Quarter Financial Results and Provides Business Update	Globe Newswire	19.3	2026-05-13 16:05:10.661680	0.114	0.0161	0.87	0.0979	positive	0.1601	2026-05-13 16:05:34.191514	8862.45	NO:sentiment_score
DYAI	"[""DYAI""]"	nGNX6nKRnt	2026-05-13 16:05:01	Dyadic Announces First Quarter 2026 Financial Results and Highlights Recent Company Progress	Globe Newswire	27.08	2026-05-13 16:05:12.397579	0.1422	0.0237	0.8341	0.1185	positive	0.6562	2026-05-13 16:05:34.418626	6856.59	NO:sentiment_score
ZNTL	"[""ZNTL""]"	nGNXYHw8n	2026-05-13 16:05:01	Zentalis Pharmaceuticals to Participate in Upcoming Investor Conferences	Globe Newswire	48.26	2026-05-13 16:05:13.681075	0.1593	0.0135	0.8272	0.1459	positive	0.2408	2026-05-13 16:05:35.478198	1285.1	NO:sentiment_score
IMDX	"[""IMDX""]"	nGNX1zSlXZ	2026-05-13 16:05:01	IMDX Reports Q1 2026 Results and Update on Progress Toward GraftAssure Commercialization	Globe Newswire	27.95	2026-05-13 16:05:16.475572	0.1553	0.0198	0.8248	0.1355	positive	0.8872	2026-05-13 16:05:44.013480	9592.96	NO:sentiment_score
AYTU	"[""AYTU""]"	nACSV2SrWa	2026-05-13 16:05:01	Aytu BioPharma Reports Fiscal 2026 Third Quarter Operational and Financial Results	ACCESSWIRE	9.77	2026-05-13 16:05:18.173403	0.3097	0.1357	0.5546	0.174	positive	0.398	2026-05-13 16:05:46.096960	10614.94	NO:sentiment_score
TLPH	"[""TLPH""]"	nPnccTvcRa	2026-05-13 16:05:02	Talphera Announces First Quarter 2026 Financial Results and Provides Corporate Update	PR Newswire	37.14	2026-05-13 16:05:19.803872	0.0772	0.0269	0.8959	0.0504	positive	0.1334	2026-05-13 16:05:48.326012	4304.28	NO:sentiment_score
CYN	"[""CYN""]"	nPn3jKNn5a	2026-05-13 16:05:02	Cyngn Reports 2026 1st Quarter Financial Results	PR Newswire	13.18	2026-05-13 16:05:27.694673	0.1394	0.1209	0.7397	0.0185	neutral	0.2503	2026-05-13 16:05:53.968032	5630.78	NO:sentiment_score
BNGO	"[""BNGO""]"	nGNX1qsHc2	2026-05-13 16:05:02	Bionano Reports First Quarter 2026 Results and Provides a Business Update	Globe Newswire	10.4	2026-05-13 16:05:25.324346	0.07	0.0255	0.9045	0.0446	neutral	0.1475	2026-05-13 16:05:55.101716	8987.27	NO:sentiment_score
GROW	"[""GROW""]"	nGNXGNd4z	2026-05-13 16:05:03	U.S. Global Investors Reports Results for the Third Quarter of 2026 Fiscal Year, Building for the Next Era of Global Investing	Globe Newswire	9.81	2026-05-13 16:05:34.479078	0.2105	0.0406	0.7489	0.1699	positive	0.0385	2026-05-13 16:06:00.587275	5482.63	NO:sentiment_score
ICU	"[""ICU""]"	nGNXvGRyP	2026-05-13 16:05:02	SeaStar Medical Reports First Quarter Financial Results and Provides Business Updates	Globe Newswire	3.89	2026-05-13 16:05:34.197619	0.0581	0.0327	0.9092	0.0254	neutral		2026-05-13 16:06:04.126323	10151.09	NO:sentiment_score
STAK	"[""STAK""]"	nPn4qrbdXa	2026-05-13 16:05:03	STAK Inc. Announces First Half of Fiscal Year 2026 Financial Results	PR Newswire	6.8838	2026-05-13 16:05:35.498905	0.0901	0.088	0.8219	0.0022	neutral	0.3309	2026-05-13 16:06:07.672678	7077.39	NO:sentiment_score
SNAL	"[""SNAL""]"	nGNX71HhBM	2026-05-13 16:05:03	Snail, Inc. Reports First Quarter 2026 Financial Results	Globe Newswire	8.65	2026-05-13 16:05:44.086288	0.102	0.1025	0.7955	-0.0005	neutral	0.0769	2026-05-13 16:06:14.344119	10220.59	NO:sentiment_score
FLNT	"[""FLNT""]"	nGNX2cR4D0	2026-05-13 16:05:04	Fluent Announces First Quarter 2026 Financial Results; Commerce Media Solutions Annual Revenue Run Rate Exceeds $110 Million	Globe Newswire	15.09	2026-05-13 16:05:46.107389	0.3552	0.03	0.6148	0.3252	positive	0.0342	2026-05-13 16:06:16.243564	8563.08	NO:sentiment_score
RETO	"[""RETO""]"	nPn7h07y5a	2026-05-13 16:10:00	ReTo Eco-Solutions, Inc. Announces Share Combination	PR Newswire	10.77	2026-05-13 16:10:00.229688	0.11	0.0249	0.8651	0.0851	positive	0.0796	2026-05-13 16:10:01.803468	1654.87	NO:sentiment_score
ACRV	"[""ACRV""]"	nGNXVQbvc	2026-05-13 16:10:00	Acrivon Reports First Quarter 2026 Financial Results and Highlights Progress Towards Key 2026 Clinical Catalysts 	Globe Newswire	29.41	2026-05-13 16:10:00.388778	0.8337	0.0132	0.1531	0.8204	positive	0.2714	2026-05-13 16:10:07.764239	7470.33	YES
MSGM	"[""MSGM""]"	nGNX2zjg7S	2026-05-13 16:10:00	Motorsport Games Reports First Quarter 2026 Financial Results	Globe Newswire	2.53	2026-05-13 16:10:00.451921	0.0881	0.094	0.8178	-0.0059	neutral	0.141	2026-05-13 16:10:11.432402	9627.77	NO:sentiment_score
PEW	"[""PEW""]"	nBw1BlSQZa	2026-05-13 16:10:00	GrabAGun Digital Holdings Reports First Quarter 2026 Results	Business Wire	16.7	2026-05-13 16:10:00.551650	0.0774	0.0508	0.8719	0.0266	neutral		2026-05-13 16:10:13.885012	6122.44	NO:sentiment_score
KRO	"[""KRO""]"	nGNX1z9Bqx	2026-05-13 16:15:00	KRONOS WORLDWIDE, INC. ANNOUNCES QUARTERLY DIVIDEND AND RESULTS OF ANNUAL STOCKHOLDER MEETING	Globe Newswire	21.47	2026-05-13 16:15:00.399728	0.0898	0.0708	0.8394	0.019	neutral	0.1196	2026-05-13 16:15:01.090552	688.18	NO:sentiment_score
DFDV	"[""DFDV""]"	nGNX5DhwZY	2026-05-13 16:15:00	DeFi Development Corp. Reports Q1 2026 Results, Repurchases $4.4M of Convertibles at 41% Discount	Globe Newswire	20.89	2026-05-13 16:15:00.361371	0.2162	0.0333	0.7505	0.1829	positive		2026-05-13 16:15:02.186587	1926.86	NO:sentiment_score
USEG	"[""USEG""]"	nGNX9XP6b8	2026-05-13 16:15:00	U.S. Energy Corp. to Participate in the LD Micro Invitational XVI Conference	Globe Newswire	35.97	2026-05-13 16:15:00.531996	0.1578	0.0158	0.8264	0.142	positive	0.1465	2026-05-13 16:15:03.639942	1440.9	NO:sentiment_score
AMPG	"[""AMPG""]"	nGNX5DLmLr	2026-05-13 16:15:00	AmpliTech Group Reports Strong First Quarter 2026 Revenue Growth and Significant Q1 Gross Margin Expansion YoY	Globe Newswire	22.09	2026-05-13 16:15:00.544928	0.9392	0.0153	0.0456	0.9239	positive		2026-05-13 16:15:06.784547	3132.79	YES
MCHX	"[""MCHX""]"	nBw7D250ha	2026-05-13 16:15:00	Marchex Announces First Quarter 2026 Results and Archenia Transaction Update	Business Wire	36.17	2026-05-13 16:15:00.529973	0.0574	0.0271	0.9155	0.0303	neutral	0.0167	2026-05-13 16:15:09.401734	8302.14	NO:sentiment_score
BTOC	"[""BTOC""]"	nGNX7h1G6T	2026-05-13 16:15:01	Armlogi Holding Corp. Reports Third Quarter and First Nine Months of Fiscal Year 2026 Financial Results	Globe Newswire	15.06	2026-05-13 16:15:01.085316	0.081	0.0657	0.8533	0.0153	neutral	0.1353	2026-05-13 16:15:16.330801	9525.51	NO:sentiment_score
FIEE	"[""FIEE""]"	nPn3FsVn4a	2026-05-13 16:15:01	FiEE, Inc. Announces Issuance of RSUs to Business Partners; Aligns Vision and Interests to Strengthen Collaboration and Create Synergies	PR Newswire	0.1579	2026-05-13 16:15:01.299938	0.8316	0.0101	0.1583	0.8215	positive	0.3551	2026-05-13 16:15:18.337289	2008.84	YES
LESL	"[""LESL""]"	nGNX315j8R	2026-05-13 16:15:01	Leslie’s, Inc. Announces Second Quarter 2026 Financial Results	Globe Newswire	9.22	2026-05-13 16:15:01.261469	0.1039	0.1432	0.7529	-0.0393	neutral	0.1301	2026-05-13 16:15:20.283303	10867.24	NO:sentiment_score
CWD	"[""CWD""]"	nGNX5hx3R4	2026-05-13 16:15:01	Caliber Reports First Quarter 2026 Financial Results	Globe Newswire	6.5	2026-05-13 16:15:01.456349	0.1179	0.1247	0.7574	-0.0068	neutral	0.1388	2026-05-13 16:15:28.028386	9690.02	NO:sentiment_score
WKSP	"[""WKSP""]"	nACSSq0cna	2026-05-13 16:25:00	Worksport (NASDAQ:WKSP) Reports Q1 Revenue Up 48%, Gross Profit Up 116% (YOY)	ACCESSWIRE	9.27	2026-05-13 16:25:00.931830	0.947	0.0189	0.0341	0.928	positive	0.2202	2026-05-13 16:25:04.361756	3512.23	YES
RPID	"[""RPID""]"	nGNX1xBrfB	2026-05-13 16:25:58	Rapid Micro Biosystems Reports First Quarter 2026 Financial Results	Globe Newswire	21.59	2026-05-13 16:25:58.445519	0.106	0.0805	0.8135	0.0256	neutral	0.1885	2026-05-13 16:26:00.448559	2085.27	NO:sentiment_score
EDAP	"[""EDAP""]"	nGNE3bq8SJ	2026-05-13 16:30:00	EDAP | Focal One to Host Investor Day on June 1, 2026	Globe Newswire	37.41	2026-05-13 16:30:00.329404	0.1319	0.0182	0.8499	0.1136	positive	0.177	2026-05-13 16:30:02.310883	2069.75	NO:sentiment_score
ICCM	"[""ICCM""]"	nPn75cblJa	2026-05-13 16:30:00	IceCure Granted 180-Day Extension by Nasdaq to Regain Compliance with Minimum Bid Requirement	PR Newswire	30.81	2026-05-13 16:30:00.213774	0.8905	0.0216	0.088	0.8689	positive	0.0984	2026-05-13 16:30:02.934529	2808.52	YES
CNTY	"[""CNTY""]"	nPn1gB5B7a	2026-05-13 16:30:00	Century Casinos Announces Appointment to Top Leadership Role in the United States	PR Newswire	24.1	2026-05-13 16:30:00.454581	0.3232	0.0414	0.6354	0.2818	positive	0.0598	2026-05-13 16:30:04.913964	1977.52	NO:sentiment_score
SZ9	"[""PERF"", ""SZ9""]"	nBw5ZHx1na	2026-05-13 16:30:00	"Perfect Corp. Integrates Free AI Assistant ""Ask AI"" into YouCam API Platform"	Business Wire		2026-05-13 16:30:00.419681	0.0857	0.0129	0.9013	0.0728	positive		2026-05-13 16:30:05.570900	3254.44	NO:sentiment_score,Float
