Symbol	Tickers	ID	ArrivalTime	Headline	Author	Float	Exchange	FinBERTCompletedAt	positive	negative	neutral	sentiment_score	label	nocoref_neutral_filter	nocoref_confidence_weighted	nocoref_net_score	nocoref_top_k	nocoref_positional	NoCorefCompletedAt	Trigger
WETH	"[""WETH""]"	nACSqTz6na	2026-05-28 09:30:02	"WeTouch Receives Siemens' ""Collaboration Star 2025"" Award, Deepening Cooperation with Global Industrial Automation Leader"	ACCESSWIRE	11.92	NASDAQ	2026-05-28 09:30:02.417277	0.8755	0.0126	0.1119	0.8629	positive	0.6879	0.7551	0.6532	0.8956	0.7137	2026-05-28 09:30:03.067772	YES
BK	"[""BK""]"	nGNX39q5hc	2026-05-28 09:46:59	Canadian Banc Corp. Announces Successful Overnight Offering of Preferred Shares	Globe Newswire	684.48	TSX	2026-05-28 09:46:59.327942	0.3478	0.0315	0.6207	0.3163	positive	0.2472	0.1642	0.0723	0.2472	0.091	2026-05-28 09:46:59.703896	NO:sentiment_score,Float
UHG	"[""UHG""]"	nPn3DS43Ha	2026-05-28 10:00:04.457	INVESTOR ALERT: Pomerantz Law Firm Reminds Investors with Losses on their Investment in United Homes Group, Inc. of Class Action Lawsuit and Upcoming Deadlines - UHG	PR Newswire		NASDAQ	2026-05-28 10:00:04.485383	0.2111	0.329	0.4599	-0.1179	negative	-0.1245	-0.2097	-0.0723	0.3838	-0.0542	2026-05-28 10:00:05.224850	NO:sentiment_score,Float,excluded_string
JAGX	"[""JAGX""]"	nACS7dBl3a	2026-05-28 10:00:04.801	Jaguar Health Research in Ethnobotanical Medicine Helps Advance Crofelemer Development for Genetically Defined Rare Congenital Gastrointestinal Disorders	ACCESSWIRE	0.37	NASDAQ	2026-05-28 10:00:04.856023	0.3867	0.0206	0.5927	0.3661	positive	0.3893	0.4542	0.3378	0.6888	0.3198	2026-05-28 10:00:05.874071	NO:sentiment_score
PHR	"[""PHR""]"	nPn5NNmRBa	2026-05-28 10:00:11.089	INVESTOR ALERT: Pomerantz Law Firm Reminds Investors with Losses on their Investment in Phreesia, Inc. of Class Action Lawsuit and Upcoming Deadlines - PHR	PR Newswire	46.89	NYSE	2026-05-28 10:00:11.122928	0.1391	0.5333	0.3276	-0.3942	negative	-0.2794	-0.4004	-0.1259	0.025	-0.1167	2026-05-28 10:00:11.477357	NO:sentiment_score,excluded_string
FCHL	"[""FCHL""]"	nPn1nf5tFa	2026-05-28 10:00:25.880	INVESTOR ALERT: Pomerantz Law Firm Reminds Investors with Losses on their Investment in Fitness Champs Holdings Ltd. of Class Action Lawsuit and Upcoming Deadlines - FCHL	PR Newswire	0.38	NASDAQ	2026-05-28 10:00:25.908890	0.1885	0.4594	0.3521	-0.2709	negative	-0.1506	-0.2159	-0.061	0.1051	-0.0619	2026-05-28 10:00:26.710428	NO:sentiment_score,excluded_string
ENGN	"[""ENGN""]"	nPnqrq8ma	2026-05-28 10:00:25.977	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of enGene Therapeutics Inc. - ENGN	PR Newswire	30.51	NASDAQ	2026-05-28 10:00:25.996417	0.1345	0.0716	0.7939	0.0629	positive	-0.0042	-0.0734	0.008	0.244	0.0043	2026-05-28 10:00:26.772616	NO:sentiment_score,excluded_string
AARD	"[""AARD""]"	nPn9V8zSTa	2026-05-28 10:00:26.026	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Aardvark Therapeutics, Inc. - AARD	PR Newswire	12.55	NASDAQ	2026-05-28 10:00:26.061042	0.1263	0.1161	0.7576	0.0102	neutral	-0.1862	-0.3033	-0.0954	0.1336	-0.107	2026-05-28 10:00:27.197536	NO:sentiment_score,excluded_string
BKKT	"[""BKKT""]"	nPn78phdpa	2026-05-28 10:03:08.410	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Bakkt, Inc. - BKKT	PR Newswire	30.15	NYSE	2026-05-28 10:03:08.426984	0.1281	0.1233	0.7486	0.0048	neutral	-0.2575	-0.4239	-0.1206	0.11	-0.1437	2026-05-28 10:03:08.831612	NO:sentiment_score,excluded_string
ANGI	"[""ANGI""]"	nPn2LKXfqa	2026-05-28 10:05:07.430	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Angi Inc. - ANGI	PR Newswire	28.5	NASDAQ	2026-05-28 10:05:07.454796	0.0722	0.0878	0.84	-0.0156	neutral	-0.3407	-0.5055	-0.1961	0.2556	-0.2061	2026-05-28 10:05:07.924032	NO:sentiment_score,excluded_string
PRHI	"[""PRHI""]"	nGNXc2mvWq	2026-05-28 10:15:00.619	Presurance Holdings, Inc. Announces 1-for-7 Reverse Stock Split	Globe Newswire	13.01	NASDAQ	2026-05-28 10:15:00.645501	0.1123	0.0777	0.81	0.0346	neutral	0.1149	0.1125	0.0731	0.3646	0.0904	2026-05-28 10:15:01.210319	NO:sentiment_score
VTSI	"[""VTSI""]"	nPncf7dNfa	2026-05-28 10:16:48.159	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of VirTra, Inc. - VTSI	PR Newswire	10.86	NASDAQ	2026-05-28 10:16:48.183147	0.1149	0.1011	0.7841	0.0138	neutral	-0.2486	-0.3996	-0.1158	0.11	-0.1386	2026-05-28 10:16:48.573176	NO:sentiment_score,excluded_string
ACHV	"[""ACHV""]"	nPnbKXT89a	2026-05-28 10:24:32.197	Achieve appoints veteran banking executive John Davis as chief credit officer	PR Newswire	73.84	NASDAQ	2026-05-28 10:24:32.223870	0.1121	0.0563	0.8315	0.0558	positive	0.487	0.5997	0.4238	0.8249	0.434	2026-05-28 10:24:32.708896	NO:sentiment_score,Float
SNBR	"[""SNBR""]"	nPn6TgTcGa	2026-05-28 10:24:36.021	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Sleep Number Corporation - SNBR	PR Newswire	18.68	NASDAQ	2026-05-28 10:24:36.045524	0.0942	0.0692	0.8365	0.025	neutral	-0.2519	-0.4089	-0.1172	0.11	-0.1402	2026-05-28 10:24:36.444695	NO:sentiment_score,excluded_string
III	"[""III""]"	nBw8VthQpa	2026-05-28 11:00:05.289	U.S. Firms Transform Digital Engineering with AI	Business Wire	33.4	NASDAQ	2026-05-28 11:00:05.332737	0.0861	0.0274	0.8865	0.0587	positive	0.4904	0.5732	0.4279	0.8172	0.4208	2026-05-28 11:00:05.882265	NO:sentiment_score
GLOO	"[""GLOO""]"	nBw5kwBBra	2026-05-28 11:00:10.287	Gloo Announces 2026 AI Hackathon Focused on “Building Together: Humans, Agents and the Future of Flourishing”	Business Wire	4.35	NASDAQ	2026-05-28 11:00:10.313891	0.1867	0.0221	0.7911	0.1646	positive	0.2553	0.3309	0.2553	0.6028	0.2268	2026-05-28 11:00:10.826888	NO:sentiment_score
SNBR	"[""SNBR""]"	nACSRsFFca	2026-05-28 11:00:19.458	Bronstein, Gewirtz & Grossman, LLC Announces an Investigation Against Sleep Number Corporation (SNBR) and Encourages Stockholders to Learn More About the Investigation	ACCESSWIRE	18.68	NASDAQ	2026-05-28 11:00:19.482064	0.1296	0.0414	0.8291	0.0882	positive	-0.1383	-0.3195	-0.0677	0.3494	-0.1414	2026-05-28 11:00:20.088394	NO:sentiment_score
CURI	"[""CURI""]"	nACSXTjNba	2026-05-28 11:00:19.519	Curiosity Stream Launches on the Apple TV App in Mexico	ACCESSWIRE	40.46	NASDAQ	2026-05-28 11:00:19.541313	0.0939	0.031	0.8751	0.0629	positive	0.5346	0.6299	0.3565	0.8267	0.4101	2026-05-28 11:00:20.388421	NO:sentiment_score
FTFT	"[""FTFT""]"	nACSjFz9Ha	2026-05-28 11:00:20.502	Bronstein, Gewirtz & Grossman, LLC Initiates an Investigation into Allegations Against Future FinTech Group Inc. (FTFT) And Encourages Investors to Reach Out	ACCESSWIRE	2.33	NASDAQ	2026-05-28 11:00:20.537341	0.211	0.0823	0.7067	0.1287	positive	0.1398	0.1246	0.0586	0.3494	0.0293	2026-05-28 11:00:20.916474	NO:sentiment_score
DMRC	"[""DMRC""]"	nACSmf5N0a	2026-05-28 11:00:21.587	Bronstein, Gewirtz & Grossman, LLC Encourages Digimarc Corporation (DMRC) Investors to Inquire about Securities Investigation	ACCESSWIRE	16.83	NASDAQ	2026-05-28 11:00:21.612623	0.0948	0.0158	0.8894	0.0791	positive	0.1269	0.1245	0.0564	0.3494	0.0312	2026-05-28 11:00:22.046251	NO:sentiment_score
ARDT	"[""ARDT""]"	nACS3cDmCa	2026-05-28 11:00:21.837	Bronstein, Gewirtz & Grossman, LLC Is Investigating Ardent Health, Inc. (ARDT) And Encourages Stockholders to Connect	ACCESSWIRE	22.46	NYSE	2026-05-28 11:00:21.876277	0.1311	0.1015	0.7674	0.0296	neutral	0.0864	0.1093	0.0517	0.3494	0.0286	2026-05-28 11:00:22.356335	NO:sentiment_score
TLSI	"[""TLSI""]"	nACSvf75Qa	2026-05-28 11:00:23.135	Bronstein, Gewirtz & Grossman, LLC Is Investigating TriSalus Life Sciences, Inc. (TLSI) And Encourages Investors to Connect	ACCESSWIRE	41.43	NASDAQ	2026-05-28 11:00:23.178444	0.2013	0.1075	0.6913	0.0938	positive	-0.1899	-0.3733	-0.1081	0.325	-0.2012	2026-05-28 11:00:23.989174	NO:sentiment_score
UHG	"[""UHG""]"	nACSCp4kTa	2026-05-28 11:00:23.129	UHG STOCKHOLDER ALERT: Bronstein, Gewirtz and Grossman, LLC Announces that United Homes Group, Inc. Investors with Losses Have Opportunity to Lead Class Action Lawsuit!	ACCESSWIRE		NASDAQ	2026-05-28 11:00:23.161621	0.1651	0.2889	0.546	-0.1238	negative	0.0226	0.0331	0.0277	0.3341	-0.0214	2026-05-28 11:00:24.128001	NO:sentiment_score,Float
PMI	"[""PMI""]"	nACSkVZn9a	2026-05-28 11:00:23.281	Bronstein, Gewirtz & Grossman, LLC Announces an Investigation Against Picard Medical, Inc. (PMI) and Encourages Stockholders to Learn More About the Investigation	ACCESSWIRE	24.95	NYSE AMERICAN	2026-05-28 11:00:23.307130	0.1761	0.0467	0.7772	0.1294	positive	0.1015	0.114	0.0486	0.3494	0.0191	2026-05-28 11:00:24.845613	NO:sentiment_score
ATRA	"[""ATRA""]"	nACS4DLBMa	2026-05-28 11:00:23.306	Bronstein, Gewirtz & Grossman, LLC Initiates an Investigation into Allegations Against Atara Biotherapeutics, Inc. (ATRA) And Encourages Stockholders to Reach Out	ACCESSWIRE	5.83	NASDAQ	2026-05-28 11:00:23.334293	0.2878	0.0532	0.659	0.2346	positive	0.1001	0.1174	0.0562	0.3494	0.0273	2026-05-28 11:00:24.857932	NO:sentiment_score
LAKE	"[""LAKE""]"	nACSGwRcPa	2026-05-28 11:00:23.346	Bronstein, Gewirtz & Grossman, LLC Is Investigating Lakeland Industries, Inc. (LAKE) And Encourages Stockholders to Connect	ACCESSWIRE	8.45	NASDAQ	2026-05-28 11:00:23.370849	0.1367	0.0763	0.787	0.0604	positive	0.0904	0.1101	0.0511	0.3494	0.0234	2026-05-28 11:00:25.758470	NO:sentiment_score
GRCE	"[""GRCE""]"	nACSJkfMwa	2026-05-28 11:00:23.461	Bronstein, Gewirtz & Grossman, LLC Announces an Investigation Against Grace Therapeutics, Inc. (GRCE) and Encourages Stockholders to Learn More About the Investigation	ACCESSWIRE	11.25	NASDAQ	2026-05-28 11:00:23.512141	0.1854	0.0887	0.7259	0.0967	positive	0.0688	-0.0102	0.0431	0.4712	0.0205	2026-05-28 11:00:25.830604	NO:sentiment_score
RY	"[""RY""]"	nWkr5ZS9k6	2026-05-28 11:23:03.464	Q2 2026 Earnings Release	Cision	1400.0	TSX	2026-05-28 11:23:03.474957	0.0868	0.0904	0.8228	-0.0036	neutral	0.558	0.242	0.0879	0.2359	0.0751	2026-05-28 11:23:03.665206	NO:sentiment_score,Float
