Symbol	Tickers	ID	ArrivalTime	Headline	Author	Float	FinBERTCompletedAt	positive	negative	neutral	sentiment_score	label	body_sentiment	BodyCompletedAt	body_duration_ms	Trigger
UHG	"[""UHG""]"	nGNX2kLScM	2026-05-11 16:00:00	UHG Investor Alert: United Homes Group Securities Fraud Lawsuit - Investors With Losses May Seek to Lead the Class Action After CFO Allegedly Certified Misleading Disclosures: Levi & Korsinsky	Globe Newswire	11.21	2026-05-11 16:00:00.567417	0.1094	0.2258	0.6648	-0.1164	negative		2026-05-11 16:00:03.559884	3065.56	NO:sentiment_score
GEMI	"[""GEMI""]"	nGNX8D7v3L	2026-05-11 16:00:00	GEMI Investor Alert: Gemini Space Station Securities Fraud Lawsuit - Investors With Losses May Seek to Lead the Class Action After Company Allegedly Misled Institutional Holders: Levi & Korsinsky	Globe Newswire	38.2	2026-05-11 16:00:01.072545	0.1	0.3766	0.5233	-0.2766	negative	-0.0047	2026-05-11 16:00:03.908302	1630.93	NO:sentiment_score
ATRA	"[""ATRA""]"	nGNX2Zkgwn	2026-05-11 16:00:01	Atara Biotherapeutics, Inc. Sued for Securities Law Violations - Contact Levi & Korsinsky Before May 22, 2026 to Discuss Your Rights – ATRA	Globe Newswire	4.86	2026-05-11 16:00:01.678530	0.1601	0.0855	0.7544	0.0745	positive	-0.0412	2026-05-11 16:00:05.017841	1455.52	NO:sentiment_score
AMBO	"[""AMBO""]"	nGNX3tMnQF	2026-05-11 16:00:01	Ambow Education Announces First Quarter of 2026 Financial Results	Globe Newswire	2.62	2026-05-11 16:00:02.036213	0.1263	0.1055	0.7682	0.0209	neutral	0.1874	2026-05-11 16:00:06.351267	2439.48	NO:sentiment_score
MRM	"[""MRM""]"	nNFC57dPpp	2026-05-11 16:00:24	Micromem Technologies Inc. Enhances Team To Advance Development of Wearables Gas Sensing Project	Newsfile Corp	5.822	2026-05-11 16:00:25.003497	0.5556	0.0157	0.4287	0.5399	positive	0.0793	2026-05-11 16:00:25.948228	1007.8	NO:sentiment_score
ANTX	"[""ANTX""]"	nBwchdKRxa	2026-05-11 16:01:00	AN2 Therapeutics Reports First Quarter 2026 Financial Results and Recent Business and Scientific Highlights	Business Wire	20.65	2026-05-11 16:01:00.618687	0.1636	0.0424	0.794	0.1212	positive	0.175	2026-05-11 16:01:04.983980	4424.04	NO:sentiment_score
AURA	"[""AURA""]"	nGNXbhh5bS	2026-05-11 16:01:00	Aura Biosciences Reports First Quarter 2026 Financial Results and Business Highlights	Globe Newswire	44.71	2026-05-11 16:01:00.761758	0.1294	0.0506	0.82	0.0788	positive	0.2493	2026-05-11 16:01:06.051970	5370.58	NO:sentiment_score
SKYE	"[""SKYE""]"	nGNX9N1nYM	2026-05-11 16:01:00	Skye Bioscience Reports First Quarter 2026 Financial Results and Business Update	Globe Newswire	22.31	2026-05-11 16:01:00.872116	0.0824	0.0692	0.8484	0.0132	neutral	0.3336	2026-05-11 16:01:08.827994	3843.83	NO:sentiment_score
EIKN	"[""EIKN""]"	nGNX8wFp5R	2026-05-11 16:01:57	Eikon Therapeutics Reports First Quarter 2026 Financial Results and Provides Clinical Updates	Globe Newswire	30.04	2026-05-11 16:01:57.233195	0.1081	0.038	0.8538	0.0701	positive	0.4594	2026-05-11 16:01:58.784374	1625.78	NO:sentiment_score
UEIC	"[""UEIC""]"	nBw6N9VD9a	2026-05-11 16:05:00	Universal Electronics Reports Financial Results for the First Quarter 2026	Business Wire	10.23	2026-05-11 16:05:00.424322	0.1322	0.0915	0.7763	0.0407	neutral	0.113	2026-05-11 16:05:07.744991	7382.98	NO:sentiment_score
AREN	"[""AREN""]"	nBw37x2Zfa	2026-05-11 16:05:00	The Arena Group Reports Q1 2026 Results	Business Wire	11.18	2026-05-11 16:05:00.494858	0.0469	0.0606	0.8925	-0.0137	neutral	0.0729	2026-05-11 16:05:07.882533	7383.38	NO:sentiment_score
SGMO	"[""SGMO""]"	nGNX57Qmy7	2026-05-11 16:05:00	Sangamo Therapeutics Announces First Quarter 2026 Earnings Call	Globe Newswire	410.04	2026-05-11 16:05:00.640426	0.125	0.0744	0.8006	0.0507	positive	0.0493	2026-05-11 16:05:08.568402	684.16	NO:sentiment_score,Float
ABVX	"[""ABVX""]"	nGNX5cPkbS	2026-05-11 16:05:00	Abivax Announces Results of its May 11, 2026 Annual General Meeting	Globe Newswire	66.72	2026-05-11 16:05:00.635267	0.0566	0.0335	0.91	0.0231	neutral		2026-05-11 16:05:08.898689	1148.27	NO:sentiment_score,Float
AMWL	"[""AMWL""]"	nGNX9B9bgP	2026-05-11 16:05:00	Amwell® to Participate in Upcoming Investor Conference	Globe Newswire	12.91	2026-05-11 16:05:00.813281	0.1474	0.022	0.8306	0.1254	positive	0.1235	2026-05-11 16:05:09.387566	813.61	NO:sentiment_score
TTRX	"[""TTRX""]"	nBwb0nCxda	2026-05-11 16:05:00	Turn Therapeutics Reports First Quarter 2026 Financial Results and Provides Corporate Updates	Business Wire	10.57	2026-05-11 16:05:00.872459	0.0849	0.0495	0.8657	0.0354	neutral	0.2762	2026-05-11 16:05:12.157331	2769.29	NO:sentiment_score
OM	"[""OM""]"	nGNX9fmczg	2026-05-11 16:05:00	Outset Medical to Present at RBC Global Healthcare Conference	Globe Newswire	17.48	2026-05-11 16:05:00.933604	0.0999	0.0364	0.8636	0.0635	positive	0.1715	2026-05-11 16:05:13.085053	924.26	NO:sentiment_score
CVRX	"[""CVRX""]"	nGNX3kR3yq	2026-05-11 16:05:00	CVRx Reports First Quarter 2026 Financial and Operating Results	Globe Newswire	14.54	2026-05-11 16:05:00.835018	0.1394	0.1341	0.7265	0.0053	neutral	0.1087	2026-05-11 16:05:13.255355	4351.9	NO:sentiment_score
PUBM	"[""PUBM""]"	nBwcb43mKa	2026-05-11 16:05:01	PubMatic to Participate in Upcoming Financial Conferences	Business Wire	38.0	2026-05-11 16:05:07.810569	0.29	0.0127	0.6973	0.2773	positive	0.1089	2026-05-11 16:05:14.102866	1010.97	NO:sentiment_score
MGX	"[""MGX""]"	nGNX20jWyW	2026-05-11 16:05:01	Metagenomi Therapeutics Reports Business Updates and First Quarter 2026 Financial Results	Globe Newswire	25.95	2026-05-11 16:05:07.932221	0.0631	0.0701	0.8668	-0.0071	neutral	0.2557	2026-05-11 16:05:17.155689	3892.53	NO:sentiment_score
KYNB	"[""KYNB""]"	nGNX8G8WjM	2026-05-11 16:05:01	Kyntra Bio Reports First Quarter 2026 Financial Results and Provides Business Update	Globe Newswire	3.75	2026-05-11 16:05:09.397678	0.0524	0.0254	0.9222	0.0269	neutral	0.127	2026-05-11 16:05:21.710249	4557.71	NO:sentiment_score
LENZ	"[""LENZ""]"	nGNX6H0xj3	2026-05-11 16:05:02	LENZ Therapeutics Reports First Quarter 2026 Financial Results and Recent Corporate Highlights	Globe Newswire	27.72	2026-05-11 16:05:12.239117	0.1585	0.0637	0.7778	0.0948	positive	0.3417	2026-05-11 16:05:26.638050	4914.48	NO:sentiment_score
AMPYW	"[""AMPY"", ""AMPYW""]"	nGNX8scjq1	2026-05-11 16:05:01	Amplify Energy Announces First Quarter 2026 Results and Announces Beta Field Royalty Relief	Globe Newswire		2026-05-11 16:05:08.905581	0.0846	0.0176	0.8978	0.0671	positive		2026-05-11 16:05:29.258620	15145.11	NO:sentiment_score,Float
AMPY	"[""AMPY"", ""AMPYW""]"	nGNX8scjq1	2026-05-11 16:05:01	Amplify Energy Announces First Quarter 2026 Results and Announces Beta Field Royalty Relief	Globe Newswire	33.32	2026-05-11 16:05:08.590582	0.0846	0.0176	0.8978	0.0671	positive	0.1939	2026-05-11 16:05:29.259182	15145.11	NO:sentiment_score
VTSI	"[""VTSI""]"	nGNX9tCRFb	2026-05-11 16:05:02	VirTra Reports First Quarter 2026 Financial Results	Globe Newswire	10.86	2026-05-11 16:05:13.264399	0.1177	0.1042	0.7781	0.0135	neutral	0.0307	2026-05-11 16:05:35.349260	6087.28	NO:sentiment_score
RLGT	"[""RLGT""]"	nPn2F26Gta	2026-05-11 16:05:02	RADIANT LOGISTICS ANNOUNCES RESULTS FOR THE THIRD FISCAL QUARTER ENDED MARCH 31, 2026	PR Newswire	35.56	2026-05-11 16:05:13.089758	0.0598	0.0523	0.8879	0.0075	neutral	0.1746	2026-05-11 16:05:37.093666	10453.58	NO:sentiment_score
FF	"[""FF""]"	nGNX2XvgXt	2026-05-11 16:05:03	FutureFuel Announces First Quarter 2026 Results	Globe Newswire	26.13	2026-05-11 16:05:14.119221	0.0517	0.0394	0.9089	0.0123	neutral	0.2393	2026-05-11 16:05:46.057341	10704.57	NO:sentiment_score
ELWT	"[""ELWT""]"	nNFC2XnWwk	2026-05-11 16:05:17	Elauwit Connection, Inc. to Announce First Quarter 2026 Results on May 14, 2026	Newsfile Corp	2.24	2026-05-11 16:05:21.720952	0.0763	0.0332	0.8905	0.043	neutral	0.115	2026-05-11 16:05:47.087135	1020.51	NO:sentiment_score
HFFG	"[""HFFG""]"	nGNX58ND34	2026-05-11 16:05:03	HF Foods Reports First Quarter 2026 Financial Results	Globe Newswire	37.41	2026-05-11 16:05:17.157608	0.1254	0.1165	0.7581	0.0089	neutral	0.2279	2026-05-11 16:05:47.504778	10404.75	NO:sentiment_score
CATX	"[""CATX""]"	nGNX4jc9ZK	2026-05-11 16:07:00	Perspective Therapeutics Provides Recent Business Highlights and Reports 1Q 2026 Results	Globe Newswire	92.55	2026-05-11 16:07:00.377259	0.0883	0.0332	0.8785	0.0552	positive	0.1964	2026-05-11 16:07:03.825786	3524.6	NO:sentiment_score,Float
PLAG	"[""PLAG""]"	nPnzjgXLa	2026-05-11 16:10:00	Planet Green Holdings Corp. Announces Required NYSE Disclosure Regarding Going Concern Opinion	PR Newswire	10.3	2026-05-11 16:10:00.209461	0.0679	0.0686	0.8635	-0.0007	neutral	0.0027	2026-05-11 16:10:00.955811	819.46	NO:sentiment_score
LAND	"[""LAND""]"	nACScrDMVa	2026-05-11 16:10:01	Gladstone Land Announces First Quarter 2026 Results	ACCESSWIRE	39.4	2026-05-11 16:10:01.226709	0.0728	0.0739	0.8534	-0.0011	neutral		2026-05-11 16:10:06.529554	5370.35	NO:sentiment_score
CINT	"[""CINT""]"	nBwc9CXPQa	2026-05-11 16:11:00	CI&T Reports 23.2% Organic Revenue Growth in 1Q26, Driven by Strong AI Deployment Momentum and Emerging AI Monetization	Business Wire	16.34	2026-05-11 16:11:00.264622	0.8947	0.0142	0.0911	0.8804	positive	0.2129	2026-05-11 16:11:01.099133	904.01	YES
ROC	"[""ROC""]"	nGNEbT7bm8	2026-05-11 16:15:00	ROC to Present at the LD Micro Invitational XVI on May 18, 2026	Globe Newswire	5.45	2026-05-11 16:15:00.459083	0.063	0.0513	0.8857	0.0116	neutral	0.171	2026-05-11 16:15:02.607696	2173.1	NO:sentiment_score
ARDC	"[""ARDC""]"	nACSf10Rfa	2026-05-11 16:15:00	Ares Dynamic Credit Allocation Fund Declares a Monthly Distribution of $0.1125 Per Share	ACCESSWIRE	23.97	2026-05-11 16:15:00.610139	0.121	0.0361	0.8429	0.0849	positive	0.1356	2026-05-11 16:15:03.249008	2806.55	NO:sentiment_score
AGAE	"[""AGAE""]"	nGNX92hHVG	2026-05-11 16:15:00	Allied Gaming & Entertainment Announces Special Meeting Proposal Focused on Capital Structure to Support M&A and Financing Plan	Globe Newswire	13.33	2026-05-11 16:15:00.525475	0.1711	0.0133	0.8155	0.1578	positive	0.1881	2026-05-11 16:15:04.106894	1492.32	NO:sentiment_score
CMU	"[""CMU""]"	nBw1rchYna	2026-05-11 16:15:00	MFS High Yield Municipal Trust Announces Final Results of Tender Offer	Business Wire	25.49	2026-05-11 16:15:00.575538	0.1668	0.0297	0.8036	0.1371	positive	0.1824	2026-05-11 16:15:04.432965	1176.98	NO:sentiment_score
TLF	"[""TLF""]"	nGNX9L3gjy	2026-05-11 16:15:00	Tandy Leather Factory Reports First Quarter 2026 Results	Globe Newswire	7.51	2026-05-11 16:15:00.792538	0.0987	0.0433	0.858	0.0554	positive	0.0131	2026-05-11 16:15:05.402489	1294.05	NO:sentiment_score
LCUT	"[""LCUT""]"	nGNXpkzxj	2026-05-11 16:15:00	Lifetime Brands to Participate in the LD Micro Invitational XVI Conference	Globe Newswire	11.71	2026-05-11 16:15:00.803424	0.1933	0.0182	0.7885	0.1751	positive	0.1007	2026-05-11 16:15:06.363888	953.72	NO:sentiment_score
LIEN	"[""LIEN""]"	nGNXbhsH2d	2026-05-11 16:15:00	Chicago Atlantic BDC, Inc. Announces Filing of a Shelf Registration Statement to Enhance Financial Flexibility and Support Portfolio Growth	Globe Newswire	19.78	2026-05-11 16:15:00.810121	0.9014	0.0158	0.0828	0.8855	positive	0.3261	2026-05-11 16:15:06.560155	2127.87	YES
MNTN	"[""MNTN""]"	nBwb2SN8Va	2026-05-11 16:15:00	MNTN to Participate at the Needham Technology, Media, & Consumer Conference	Business Wire	26.56	2026-05-11 16:15:01.019671	0.2415	0.0151	0.7434	0.2264	positive	0.1716	2026-05-11 16:15:07.536939	1164.71	NO:sentiment_score
AIXC	"[""AIXC""]"	nPnHFzlxa	2026-05-11 16:15:01	AIxCrypto Holdings Reports First Quarter 2026 Results; Highlights Q1 Execution Across Embodied AI, RWA Tokenization, and AI Agent Platforms	PR Newswire	18.98	2026-05-11 16:15:02.611923	0.6966	0.017	0.2865	0.6796	positive	0.201	2026-05-11 16:15:12.106307	5543.59	NO:sentiment_score
PRSO	"[""PRSO""]"	nACSJ5FSva	2026-05-11 16:15:15	Peraso Announces First Quarter 2026 Results	ACCESSWIRE	12.12	2026-05-11 16:15:15.931639	0.0497	0.0378	0.9125	0.0119	neutral	0.1668	2026-05-11 16:15:18.987522	3158.98	NO:sentiment_score
HSDT	"[""HSDT""]"	nGNXbJYVQS	2026-05-11 16:16:12	Solana Company to Release First Quarter 2026 Operating Results on May 15, 2026	Globe Newswire	30.18	2026-05-11 16:16:12.241664	0.066	0.0472	0.8868	0.0187	neutral	0.1922	2026-05-11 16:16:12.502269	334.44	NO:sentiment_score
DAIC	"[""DAIC""]"	nACSN4fJka	2026-05-11 16:17:01	Dot Ai Reports First Quarter 2026 Financial Results	ACCESSWIRE	23.33	2026-05-11 16:17:01.073526	0.1443	0.0953	0.7604	0.049	neutral		2026-05-11 16:17:04.606975	3574.09	NO:sentiment_score
EVI	"[""EVI""]"	nBwbjpNRDa	2026-05-11 16:17:00	EVI Industries Reports Record Third Quarter Results	Business Wire	6.22	2026-05-11 16:17:00.263963	0.7008	0.0961	0.2031	0.6047	positive	0.4221	2026-05-11 16:17:07.931581	7678.78	NO:sentiment_score
YOOV	"[""YOOV""]"	nGNX6D1Z9Y	2026-05-11 16:19:44	Robbins LLP Urges YOOV Investors to Contact the Firm Before May 18, 2026, for Information About Recovering Their Losses Against Concorde International Group, Ltd.	Globe Newswire	5.91	2026-05-11 16:19:44.262459	0.1634	0.0261	0.8105	0.1372	positive	0.0112	2026-05-11 16:19:44.986961	826.45	NO:sentiment_score
GHI	"[""GHI""]"	nGNX5YT3tJ	2026-05-11 16:20:00	Greystone Housing Impact Investors Reports First Quarter 2026 Financial Results	Globe Newswire	22.55	2026-05-11 16:20:00.338585	0.1257	0.1785	0.6959	-0.0528	negative	0.0704	2026-05-11 16:20:03.871331	3604.25	NO:sentiment_score
SNFCA	"[""SNFCA""]"	nGNX7mFFfb	2026-05-11 16:22:00	Security National Financial Corporation Reports Financial Results for the Quarter Ended March 31, 2026	Globe Newswire	16.96	2026-05-11 16:22:00.269514	0.0739	0.1311	0.795	-0.0572	negative	0.0041	2026-05-11 16:22:02.352096	2139.32	NO:sentiment_score
OXBR	"[""OXBR"", ""OXBRW""]"	nGNX17sdp9	2026-05-11 16:22:00	Oxbridge Re Highlights Strong Q1 2026 Execution, Platform Growth and Market Opportunity	Globe Newswire	7.07	2026-05-11 16:22:00.397943	0.8856	0.0117	0.1027	0.8739	positive		2026-05-11 16:22:03.589012	3272.68	YES
OXBRW	"[""OXBR"", ""OXBRW""]"	nGNX17sdp9	2026-05-11 16:22:00	Oxbridge Re Highlights Strong Q1 2026 Execution, Platform Growth and Market Opportunity	Globe Newswire		2026-05-11 16:22:00.397964	0.8856	0.0117	0.1027	0.8739	positive	0.0867	2026-05-11 16:22:03.590585	3272.68	NO:Float
SCYX	"[""SCYX""]"	nGNX7ycQTW	2026-05-11 16:23:30	SCYNEXIS Reports First Quarter 2026 Financial Results and Provides Corporate Update	Globe Newswire	43.11	2026-05-11 16:23:30.340195	0.0688	0.034	0.8973	0.0348	neutral	0.2683	2026-05-11 16:23:32.785197	2520.31	NO:sentiment_score
HTCO	"[""HTCO""]"	nPnccXQYCa	2026-05-11 16:30:00	High-Trend International Group Class A Shareholders Approve Major Corporate Governance Enhancements	PR Newswire	2.4	2026-05-11 16:30:00.168477	0.8076	0.0163	0.1762	0.7913	positive	0.4698	2026-05-11 16:30:02.284578	2182.5	YES
CIGI	"[""CIGI""]"	nGNXDbbT6	2026-05-11 16:30:00	Colliers declares semi-annual dividend	Globe Newswire	43.8	2026-05-11 16:30:00.261248	0.038	0.0393	0.9227	-0.0012	neutral	0.2528	2026-05-11 16:30:03.818355	3603.16	NO:sentiment_score
LTRN	"[""LTRN""]"	nBw2tjTj0a	2026-05-11 16:30:00	Lantern Pharma to Report First Quarter 2026 Operating & Financial Results on May 15th, 2026	Business Wire	8.28	2026-05-11 16:30:01.013012	0.0968	0.0651	0.838	0.0317	neutral	0.1133	2026-05-11 16:30:06.277762	2450.64	NO:sentiment_score
BKKT	"[""BKKT""]"	nGNX2BC3Dp	2026-05-11 16:30:00	Bakkt Reports First Quarter 2026 Results	Globe Newswire	20.7	2026-05-11 16:30:01.011216	0.0519	0.0461	0.902	0.0058	neutral		2026-05-11 16:30:15.206776	8921.35	NO:sentiment_score
UP	"[""UP""]"	nPn9mbMGba	2026-05-11 16:30:00	Wheels Up Announces First Quarter Results and New Delta-Led Financing	PR Newswire	22.37	2026-05-11 16:30:00.751494	0.1627	0.0138	0.8235	0.1489	positive		2026-05-11 16:30:17.464599	15177.72	NO:sentiment_score
KORE	"[""KORE""]"	nPnBxw4Ja	2026-05-11 16:30:01	KORE Reports First Quarter 2026 Results	PR Newswire	3.39	2026-05-11 16:30:01.444750	0.0779	0.0558	0.8663	0.0221	neutral		2026-05-11 16:30:19.516961	4301.12	NO:sentiment_score
GPUS	"[""GPUS""]"	nPn4z6pJMa	2026-05-11 16:30:01	Hyperscale Data's Subsidiary Omnipresent Robotics Enters into an Agreement Providing for the Acquisition of Robots from AGIBOT and Related Developments	PR Newswire	411.68	2026-05-11 16:30:01.549953	0.7895	0.0128	0.1977	0.7767	positive		2026-05-11 16:30:20.563651	3097.88	NO:Float
XOS	"[""XOS""]"	nGNX6BtM2Y	2026-05-11 16:35:00	Xos Brings Mobile EV Charging to the U.S. Air Force, Expanding Electric Fleet Technology Into Defense	Globe Newswire	6.55	2026-05-11 16:35:00.242947	0.3233	0.0167	0.66	0.3066	positive		2026-05-11 16:35:02.008687	1841.12	NO:sentiment_score
EXOD	"[""EXOD""]"	nGNX62Jgd2	2026-05-11 16:42:18	Exodus Reports First Quarter 2026 Results	Globe Newswire	4.06	2026-05-11 16:42:18.233366	0.1084	0.0961	0.7956	0.0123	neutral	-0.0708	2026-05-11 16:42:19.059313	892.77	NO:sentiment_score
GAIA	"[""GAIA""]"	nNFC3GmpQd	2026-05-11 16:43:34	Gaia to Present at the LD Micro Invitational XVI	Newsfile Corp	17.79	2026-05-11 16:43:34.315858	0.1282	0.0237	0.8481	0.1044	positive	0.0634	2026-05-11 16:43:34.832025	587.71	NO:sentiment_score
SCM	"[""SCM""]"	nPn4XRRHQa	2026-05-11 16:47:44	Stellus Capital Investment Corporation Reports Results for its First Fiscal Quarter Ended March 31, 2026	PR Newswire	27.72	2026-05-11 16:47:44.408289	0.0549	0.0777	0.8674	-0.0229	neutral	0.129	2026-05-11 16:47:51.558122	7219.74	NO:sentiment_score
LGL	"[""LGL""]"	nNFCbN1ngF	2026-05-11 16:50:19	The LGL Group, Inc. Reports First Quarter 2026 Results	Newsfile Corp	4.36	2026-05-11 16:50:19.536112	0.0376	0.0539	0.9085	-0.0163	neutral	0.1331	2026-05-11 16:50:21.824269	2363.63	NO:sentiment_score
BZFD	"[""BZFD""]"	nBw2jqyM3a	2026-05-11 16:55:00	BuzzFeed, Inc. Announces Proposed Majority Stake Investment by Byron Allen’s Family Office	Business Wire	23.54	2026-05-11 16:55:00.289518	0.0665	0.0334	0.9001	0.0331	neutral		2026-05-11 16:55:08.956582	8709.81	NO:sentiment_score
ARKR	"[""ARKR""]"	nBw7CrpqKa	2026-05-11 16:55:00	Ark Restaurants Announces Financial Results for the Second Quarter of 2026	Business Wire	1.57	2026-05-11 16:55:00.387423	0.1357	0.0659	0.7984	0.0699	positive	0.0228	2026-05-11 16:55:09.108375	8828.41	NO:sentiment_score
PANL	"[""PANL""]"	nPn15W2Qta	2026-05-11 17:00:00	Pangaea Logistics Solutions Ltd. Reports Financial Results for the First Quarter Ended March 31, 2026	PR Newswire	34.9	2026-05-11 17:00:00.862629	0.0783	0.0703	0.8514	0.008	neutral	0.2893	2026-05-11 17:00:06.406028	5604.0	NO:sentiment_score
LGL	"[""LGL""]"	nNFC4lk0FQ	2026-05-11 17:00:17	The LGL Group, Inc. Announces Subscription Rights Offering	Newsfile Corp	4.36	2026-05-11 17:00:17.453888	0.0688	0.024	0.9072	0.0448	neutral	0.1597	2026-05-11 17:00:18.951426	1572.59	NO:sentiment_score
DPRO	"[""DPRO""]"	nGNXbwcJCq	2026-05-11 17:02:27	Draganfly Announces Record First Quarter Results of 2026	Globe Newswire	36.35	2026-05-11 17:02:27.363623	0.1352	0.0789	0.7859	0.0564	positive	0.5406	2026-05-11 17:02:29.689485	2416.64	NO:sentiment_score
GEMI	"[""GEMI""]"	nPn3PhWB7a	2026-05-11 17:03:00	GEMI Stockholders Should Contact Robbins LLP Prior to May 18, 2026, for Information About Recovering Their Losses in Connection with the Company's IPO	PR Newswire	38.2	2026-05-11 17:03:00.200226	0.172	0.0374	0.7906	0.1346	positive	-0.0242	2026-05-11 17:03:01.352344	1216.86	NO:sentiment_score
BCDA	"[""BCDA""]"	nGNXbw6vXg	2026-05-11 17:10:39	BioCardia to Host Q1 2026 Financial Results and Corporate Update Conference Call on May 15, 2026	Globe Newswire	4.92	2026-05-11 17:10:39.213725	0.076	0.0217	0.9022	0.0543	positive	0.0152	2026-05-11 17:10:39.821258	672.83	NO:sentiment_score
BYRN	"[""BYRN""]"	nACSrtMWKa	2026-05-11 17:12:00	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Byrna Technologies Inc. - BYRN	ACCESSWIRE	17.76	2026-05-11 17:12:01.028624	0.0992	0.0909	0.8099	0.0083	neutral	-0.3716	2026-05-11 17:12:01.606681	662.72	NO:sentiment_score
GAIA	"[""GAIA""]"	nACS2QpXXa	2026-05-11 17:15:01	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Gaia, Inc. - GAIA	ACCESSWIRE	17.79	2026-05-11 17:15:01.320094	0.0948	0.081	0.8242	0.0138	neutral		2026-05-11 17:15:01.887549	650.09	NO:sentiment_score
PHR	"[""PHR""]"	nACSrJ8Q5a	2026-05-11 17:22:01	INVESTOR ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Phreesia, Inc. - PHR	ACCESSWIRE	46.13	2026-05-11 17:22:01.108995	0.1215	0.0652	0.8133	0.0562	positive		2026-05-11 17:22:01.431115	399.97	NO:sentiment_score
ITRG	"[""ITRG"", ""ITR""]"	nPn3jvb59a	2026-05-11 17:26:25	INTEGRA REPORTS FIRST QUARTER 2026 RESULTS; RECORD TOTAL TONNES MINED, AND STRENGTHENED FINANCIAL POSITION	PR Newswire	186.08	2026-05-11 17:26:25.693429	0.9455	0.0183	0.0362	0.9273	positive	0.2976	2026-05-11 17:26:33.504635	7876.65	NO:Float
ITR	"[""ITRG"", ""ITR""]"	nPn3jvb59a	2026-05-11 17:26:25	INTEGRA REPORTS FIRST QUARTER 2026 RESULTS; RECORD TOTAL TONNES MINED, AND STRENGTHENED FINANCIAL POSITION	PR Newswire		2026-05-11 17:26:25.693449	0.9455	0.0183	0.0362	0.9273	positive		2026-05-11 17:26:33.506420	7876.65	NO:Float
UHG	"[""UHG""]"	nNFC9R6dTj	2026-05-11 17:28:17	UHG SHAREHOLDER RIGHTS ALERT: Faruqi & Faruqi, LLP Reminds United Homes Group (UHG) Investors of Securities Class Action Deadline on June 9, 2026	Newsfile Corp	11.21	2026-05-11 17:28:17.117413	0.1438	0.1134	0.7428	0.0303	neutral		2026-05-11 17:28:18.432386	1391.57	NO:sentiment_score
HFC	"[""ICON"", ""HFC""]"	nNFC6rCjPf	2026-05-11 17:50:12	Hampton Financial Corporation Enters the Global Shipping Space	Newsfile Corp		2026-05-11 17:50:12.379971	0.1243	0.0296	0.846	0.0947	positive		2026-05-11 17:50:13.355192	1040.84	NO:sentiment_score,Float
ICON	"[""ICON"", ""HFC""]"	nNFC6rCjPf	2026-05-11 17:50:12	Hampton Financial Corporation Enters the Global Shipping Space	Newsfile Corp	0.6917	2026-05-11 17:50:12.370530	0.1243	0.0296	0.846	0.0947	positive	0.1661	2026-05-11 17:50:13.353817	1040.84	NO:sentiment_score
GAIA	"[""GAIA""]"	nGNX63P3xL	2026-05-11 18:00:00	GAIA SHAREHOLDER ALERT: Investors Encouraged to Contact Kirby McInerney LLP About Potential Securities Laws Violations	Globe Newswire	17.79	2026-05-11 18:00:00.294705	0.1552	0.0373	0.8075	0.1179	positive		2026-05-11 18:00:00.832147	625.97	NO:sentiment_score
UHG	"[""UHG""]"	nACSQyPYRa	2026-05-11 18:00:02	Pomerantz LLP Notifies Investors of Class Action Against United Homes Group, Inc.  – UHG	ACCESSWIRE	11.21	2026-05-11 18:00:02.170497	0.0869	0.1414	0.7716	-0.0545	negative		2026-05-11 18:00:03.667802	1570.99	NO:sentiment_score
GEMI	"[""GEMI""]"	nACSrNlVma	2026-05-11 18:00:01	Class Action Litigation by Pomerantz LLP Filed Against Gemini Space Station, Inc.  – GEMI	ACCESSWIRE	38.2	2026-05-11 18:00:01.947950	0.1237	0.1149	0.7614	0.0087	neutral	0.0609	2026-05-11 18:00:04.496247	2587.77	NO:sentiment_score
FCHL	"[""FCHL""]"	nACSbW45Ga	2026-05-11 18:00:02	Pomerantz LLP Informs Shareholders of Class Action Against Fitness Champs Holdings Ltd.  – FCHL	ACCESSWIRE	0.35	2026-05-11 18:00:02.692002	0.1117	0.2224	0.6659	-0.1107	negative	-0.3453	2026-05-11 18:00:05.843980	1341.81	NO:sentiment_score
ATRA	"[""ATRA""]"	nACScsRQQa	2026-05-11 18:00:02	Class Action Litigation Filed by Pomerantz LLP Against Atara Biotherapeutics, Inc.  – ATRA	ACCESSWIRE	4.86	2026-05-11 18:00:02.383399	0.1306	0.111	0.7584	0.0196	neutral	-0.2668	2026-05-11 18:00:05.974857	2305.71	NO:sentiment_score
6B6	"[""MNDY"", ""6B6""]"	nACStCPGka	2026-05-11 18:00:06	Pomerantz LLP Notifies Shareholders of Class Action Filing Against monday.com Ltd.  – MNDY	ACCESSWIRE		2026-05-11 18:00:06.475814	0.0844	0.3286	0.587	-0.2442	negative		2026-05-11 18:00:07.092884	694.85	NO:sentiment_score,Float
MNDY	"[""MNDY"", ""6B6""]"	nACStCPGka	2026-05-11 18:00:06	Pomerantz LLP Notifies Shareholders of Class Action Filing Against monday.com Ltd.  – MNDY	ACCESSWIRE	41.34	2026-05-11 18:00:06.475794	0.0844	0.3286	0.587	-0.2442	negative		2026-05-11 18:00:07.091352	694.85	NO:sentiment_score
