Symbol	Tickers	ID	ArrivalTime	Headline	Author	Float	Exchange	FinBERTCompletedAt	positive	negative	neutral	sentiment_score	label	nocoref_neutral_filter	nocoref_confidence_weighted	nocoref_net_score	nocoref_top_k	nocoref_positional	NoCorefCompletedAt	Trigger
ADTX	"[""ADTX""]"	nBw9fQ3fMa	2026-06-08 08:15:00.466	Ignite Proteomics Announces Prospective 10,000-Patient Oncology Registry to Evaluate Functional Proteomics in Cancer Therapy Selection	Business Wire	0.82	NASDAQ	2026-06-08 08:15:00.512649	0.1782	0.0119	0.8099	0.1662	positive	0.287	0.3101	0.2398	0.4979	0.2529	2026-06-08 08:15:01.430463	YES
COHN	"[""COHN""]"	nGNX84c9WW	2026-06-08 08:15:00.488	Cohen & Company Securities Opens Charlotte Office	Globe Newswire	1.67	NYSE AMERICAN	2026-06-08 08:15:00.515326	0.1138	0.0984	0.7879	0.0154	neutral	0.4816	0.5509	0.3072	0.7768	0.3293	2026-06-08 08:15:01.551513	YES
SNBR	"[""SNBR""]"	nPn1Yq2t7a	2026-06-08 08:23:00.325	Wolf Haldenstein Adler Freeman & Herz LLP is investigating potential securities fraud claims on behalf of the shareholders of Sleep Number Corporation (NASDAQ: SNBR)	PR Newswire	18.58	NASDAQ	2026-06-08 08:23:00.358277	0.1606	0.137	0.7025	0.0236	neutral	-0.2767	-0.4152	-0.1194	0.3476	-0.1247	2026-06-08 08:23:00.948216	YES
KLC	"[""KLC""]"	nBw9723Nna	2026-06-08 08:25:00.333	The Crème School Brings Premium Preschool Experience to California with Opening of Flagship Irvine Campus	Business Wire	30.1	NYSE	2026-06-08 08:25:00.349133	0.6597	0.0161	0.3242	0.6437	positive	0.3862	0.4711	0.3494	0.7503	0.3543	2026-06-08 08:25:00.885982	YES
OESX	"[""OESX""]"	nGNX2ls28Y	2026-06-08 08:28:00.328	Orion Announces Multimillion-Dollar Data Center Engagement to Deploy LED Lighting Solution; Thousands of Facilities in AI-Driven Building Boom Can Benefit from the Customizable Product, Company Says	Globe Newswire	3.65	NASDAQ	2026-06-08 08:28:00.359260	0.7395	0.0097	0.2508	0.7298	positive	0.3923	0.5345	0.375	0.8058	0.3083	2026-06-08 08:28:00.922018	YES
PPG	"[""PPG""]"	nBw250qFla	2026-06-08 08:29:00.245	PPG’s Alisha Bellezza recognized among finalists for Women Automotive Network Leader of the Year	Business Wire	222.65	NYSE	2026-06-08 08:29:00.268969	0.7295	0.0378	0.2327	0.6916	positive	0.4608	0.5182	0.3087	0.7223	0.4006	2026-06-08 08:29:00.619853	NO:Float
BMNR	"[""BMNR""]"	nPn7tPD65a	2026-06-08 08:30:00.576	Bitmine Immersion Technologies (BMNR) Announces ETH Holdings Reach 5.54 Million Tokens, and Total Crypto and Total Cash Holdings of $9.6 Billion	PR Newswire	565.64	NYSE	2026-06-08 08:30:00.608553	0.187	0.0181	0.7949	0.1689	positive	0.224	0.2603	0.1981	0.8285	0.1431	2026-06-08 08:30:02.061523	NO:Float
LPA	"[""LPA""]"	nBwzl3kya	2026-06-08 08:30:00.805	LPA to Participate in The Small Cap Showcase & WTR Insights Conference	Business Wire	5.08	NYSE AMERICAN	2026-06-08 08:30:00.817132	0.1666	0.0136	0.8198	0.153	positive	0.1979	0.2554	0.1084	0.413	0.1202	2026-06-08 08:30:02.309546	YES
HUHU	"[""HUHU""]"	nGNX5gbpc5	2026-06-08 08:30:02.573	HUHUTECH Enters Semiconductor Equipment Market with In-House Developed HB-800 Vacuum Furnace	Globe Newswire	6.95	NASDAQ	2026-06-08 08:30:02.590600	0.1935	0.0109	0.7957	0.1826	positive	0.4755	0.5738	0.365	0.8288	0.4385	2026-06-08 08:30:03.765149	YES
ICE	"[""ICE""]"	nBw4ySZD9a	2026-06-08 08:30:02.764	ICE Data Indices Granted Recognition by ESMA Under EU Benchmarks Regulation	Business Wire	562.04	NYSE	2026-06-08 08:30:02.811410	0.6119	0.0145	0.3737	0.5974	positive	0.3202	0.4403	0.2809	0.7584	0.3191	2026-06-08 08:30:03.825998	NO:Float
JTAI	"[""JTAI""]"	nGNX6kKfVW	2026-06-08 08:30:04.328	JET.AI ANNOUNCES LEADING INDEPENDENT PROXY ADVISORY FIRM ISS RECOMMENDS STOCKHOLDERS VOTE “FOR” THE PROPOSED MERGER	Globe Newswire	1.37	NASDAQ	2026-06-08 08:30:04.358902	0.3437	0.0824	0.5739	0.2614	positive	0.3925	0.4769	0.2522	0.7941	0.2814	2026-06-08 08:30:05.018793	YES
TONX	"[""TONX""]"	nGNXc0VtB9	2026-06-08 08:30:08.762	TON Strategy Company Highlights Strong May Staking Performance and Approved TON Network Upgrades	Globe Newswire	40.65	NASDAQ	2026-06-08 08:30:08.787144	0.9211	0.0153	0.0635	0.9058	positive	0.3826	0.4693	0.3651	0.8823	0.3384	2026-06-08 08:30:10.298326	YES
SDA	"[""SDA"", ""SDAWW""]"	nGNX3Msqzx	2026-06-08 08:30:08.711	SunCar Wins Insurance Management Contract for Aistaland, a Luxury EV Brand Backed by Huawei	Globe Newswire	34.58	NASDAQ	2026-06-08 08:30:08.750548	0.7874	0.0161	0.1965	0.7712	positive	0.515	0.6215	0.4576	0.8088	0.4147	2026-06-08 08:30:10.741095	YES
SDAWW	"[""SDA"", ""SDAWW""]"	nGNX3Msqzx	2026-06-08 08:30:08.711	SunCar Wins Insurance Management Contract for Aistaland, a Luxury EV Brand Backed by Huawei	Globe Newswire		NASDAQ	2026-06-08 08:30:08.755366	0.7874	0.0161	0.1965	0.7712	positive	0.532	0.6293	0.4491	0.8144	0.443	2026-06-08 08:30:10.741636	NO:Float
RMCF	"[""RMCF""]"	nGNX3ZVHnR	2026-06-08 08:30:08.844	Rocky Mountain Chocolate Factory to Participate in The Small Cap Showcase & WTR Insights Conference on June 9, 2026	Globe Newswire	5.77	NASDAQ	2026-06-08 08:30:08.893457	0.1449	0.028	0.8271	0.117	positive	0.1773	0.1238	0.0906	0.2223	0.0823	2026-06-08 08:30:10.928028	YES
NVTS	"[""NVTS""]"	nGNX273WP2	2026-06-08 08:30:09.189	Navitas Introduces Isolated Through-Hole Package for SiC MOSFETs, Enabling Direct-Cooled Thermal Management	Globe Newswire	201.88	NASDAQ	2026-06-08 08:30:09.220275	0.3107	0.0094	0.6799	0.3013	positive	0.3892	0.4936	0.3728	0.8589	0.3924	2026-06-08 08:30:11.669466	NO:Float
1KW0Y	"[""WAVE"", ""1KW0Y""]"	nPreXpKSra	2026-06-08 08:30:09.212	Eco Wave Power Explores AI-Powered Wave Energy Infrastructure and WaveGPT Development with Florida Atlantic University and University of Michigan	PR Newswire		NASDAQ	2026-06-08 08:30:09.238304	0.1515	0.0115	0.837	0.1401	positive	0.3881	0.4857	0.3386	0.7559	0.2904	2026-06-08 08:30:12.556911	NO:Float
WAVE	"[""WAVE"", ""1KW0Y""]"	nPreXpKSra	2026-06-08 08:30:09.212	Eco Wave Power Explores AI-Powered Wave Energy Infrastructure and WaveGPT Development with Florida Atlantic University and University of Michigan	PR Newswire	5.61	NASDAQ	2026-06-08 08:30:09.238636	0.1515	0.0115	0.837	0.1401	positive	0.4007	0.4952	0.3518	0.7559	0.3215	2026-06-08 08:30:12.557086	YES
NNVC	"[""NNVC""]"	nACShXzXma	2026-06-08 08:30:09.234	As the Ebola Emergency Outbreak Grows Rapidly, NanoViricides Has Proposed a Phase II Clinical Trial of NV-387 Oral Gummies as a Treatment - with Superior Oral Administration and Escape Resistance Features Over Antibodies	ACCESSWIRE	22.15	NYSE AMERICAN	2026-06-08 08:30:09.304244	0.7068	0.0133	0.2798	0.6935	positive	0.2166	0.2691	0.1739	0.6568	0.1885	2026-06-08 08:30:13.262891	YES
LFS	"[""LFS""]"	nPn1WBNVXa	2026-06-08 08:30:09.522	LEIFRAS Co., Ltd. Commences School Club Activity Support Operations in Niiza City, Saitama Prefecture	PR Newswire	6.594	NASDAQ	2026-06-08 08:30:10.310663	0.0768	0.0265	0.8967	0.0503	positive	0.3824	0.459	0.3146	0.7515	0.2862	2026-06-08 08:30:13.411020	YES
HODL	"[""STKE"", ""HODL""]"	nNFC64v92b	2026-06-08 08:30:15.566	SOL Strategies Reduces Debt Through Active Treasury Management	Newsfile Corp		NASDAQ	2026-06-08 08:30:15.578121	0.2766	0.0167	0.7067	0.2598	positive	0.472	0.4847	0.2309	0.7332	0.3209	2026-06-08 08:30:16.498460	NO:Float
STKE	"[""STKE"", ""HODL""]"	nNFC64v92b	2026-06-08 08:30:15.566	SOL Strategies Reduces Debt Through Active Treasury Management	Newsfile Corp	18.94	NASDAQ	2026-06-08 08:30:15.575900	0.2766	0.0167	0.7067	0.2598	positive	0.4483	0.4744	0.2258	0.7358	0.2884	2026-06-08 08:30:16.498590	YES
MTVA	"[""MTVA""]"	nPnYRVYBa	2026-06-08 08:31:03.458	MetaVia Presents New Late-Breaking Obesity and Metabolic Data at the ADA 2026 Scientific Sessions Supporting DA-1726 Differentiation and Vanoglipel Combination Potential	PR Newswire	3.36	NASDAQ	2026-06-08 08:31:03.495076	0.3762	0.019	0.6047	0.3572	positive	0.4632	0.5082	0.4419	0.8261	0.5245	2026-06-08 08:31:04.372823	YES
RGNT	"[""RGNT""]"	nACSL3jssa	2026-06-08 08:32:00.816	Regentis to Commence European Surgeon Training for GelrinC in Knee Cartilage Repair as Commercial Launch Preparations Accelerate	ACCESSWIRE	2.48	NYSE AMERICAN	2026-06-08 08:32:00.841614	0.4893	0.0108	0.4999	0.4785	positive	0.357	0.4896	0.357	0.7715	0.3424	2026-06-08 08:32:01.594152	YES
AIM	"[""AIM""]"	nGNX1G0gHz	2026-06-08 08:33:00.409	AIM ImmunoTech Reports Positive Mid-Year Interim Clinical Progress from Phase 2 Study Evaluating Ampligen® (rintatolimod) in Combination with AstraZeneca’s Imfinzi® (durvalumab) for the Treatment of Pancreatic Cancer	Globe Newswire	13.69	NYSE AMERICAN	2026-06-08 08:33:00.449441	0.9274	0.0151	0.0576	0.9123	positive	0.3739	0.4899	0.3423	0.8348	0.4308	2026-06-08 08:33:01.194664	YES
NEXRW	"[""NEXR"", ""NEXRW""]"	nGNXcgHM7Z	2026-06-08 08:36:00.362	Nexera Technologies: Subsidiary Fort Technology Commences Trading on Nasdaq Under Ticker “FRTT” Today	Globe Newswire	0.801	NASDAQ	2026-06-08 08:36:00.401143	0.0682	0.0153	0.9165	0.053	positive	0.0562	0.0508	0.0532	0.1537	0.0722	2026-06-08 08:36:01.505101	YES
NEXR	"[""NEXR"", ""NEXRW""]"	nGNXcgHM7Z	2026-06-08 08:36:00.362	Nexera Technologies: Subsidiary Fort Technology Commences Trading on Nasdaq Under Ticker “FRTT” Today	Globe Newswire	1.76	NASDAQ	2026-06-08 08:36:00.403893	0.0682	0.0153	0.9165	0.053	positive	0.035	0.0353	0.0445	0.1182	0.0565	2026-06-08 08:36:01.511982	YES
VCIG	"[""VCIG""]"	nGNX3l2zDg	2026-06-08 08:39:10.410	V Gallant’s Fintech Partner Credilab Secures Full Online Lending Approval in Malaysia, Advancing Revenue-Share AI Lending Platform	Globe Newswire	3.91	NASDAQ	2026-06-08 08:39:10.446408	0.8363	0.0103	0.1533	0.826	positive	0.4765	0.587	0.4573	0.7873	0.5037	2026-06-08 08:39:11.066630	YES
WIMI	"[""WIMI""]"	nPnbMS5tZa	2026-06-08 08:40:00.562	WiMi Explores Multi-Dimensional Pooling Optimization Technology under the Variational Quantum Algorithm Framework	PR Newswire	15.3	NASDAQ	2026-06-08 08:40:00.591058	0.1204	0.0144	0.8652	0.106	positive	0.3331	0.4023	0.2317	0.6617	0.2212	2026-06-08 08:40:01.331167	YES
TFC	"[""TFC""]"	nPn2TfX6Ha	2026-06-08 08:45:00.447	Truist names Lindsey Stampone as regional president for Pennsylvania and New Jersey	PR Newswire	1240.0	NYSE	2026-06-08 08:45:00.471773	0.0526	0.0231	0.9243	0.0295	neutral	0.4362	0.5582	0.3557	0.8308	0.3502	2026-06-08 08:45:00.868275	NO:Float
FSV	"[""FSV""]"	nPRr83319a	2026-06-08 08:52:53.884	REG-Fidelity Special Values Plc: Monthly Factsheet	PR Newswire	41.46	LSE	2026-06-08 08:52:53.903051	0.0666	0.0544	0.879	0.0122	neutral	-0.0119	0.0139	0.0212	0.0158	0.0191	2026-06-08 08:52:54.047817	YES
SPG	"[""SPG""]"	nPn2681mha	2026-06-08 09:00:00.300	Simon Premium Outlets® Announces Retail's Biggest Experiential Shopping Event, National Outlet Shopping Day®, at 90 Destinations	PR Newswire	321.07	NYSE	2026-06-08 09:00:00.328816	0.2378	0.0392	0.723	0.1986	positive	0.3697	0.4852	0.3098	0.7325	0.3188	2026-06-08 09:00:00.844989	NO:Float
VZ	"[""VZ""]"	nGNX6x6bV5	2026-06-08 09:00:01.795	The New 465 Area Code is Coming to the 347/718/917/929 Area Code Region in New York	Globe Newswire	4170.0	NYSE	2026-06-08 09:00:01.814399	0.2456	0.0188	0.7357	0.2268	positive	0.1619	0.1546	0.1065	0.2795	0.1379	2026-06-08 09:00:03.626340	NO:Float
DFNS	"[""DFNS""]"	nGNX6VVZX9	2026-06-08 09:00:01.867	T3 Defense Announces Attendance at Eurosatory 2026 Defense and Security Conference	Globe Newswire	33.93	NASDAQ	2026-06-08 09:00:01.921966	0.1267	0.0379	0.8355	0.0888	positive	0.2215	0.2697	0.1414	0.5784	0.1781	2026-06-08 09:00:03.670656	YES
TRI	"[""TRI""]"	nGNX5GTvzT	2026-06-08 09:00:02.031	Crunchafi Launches In-App Integration with Thomson Reuters Guided Assurance, Bringing Lease Accounting Automation Directly into PPC Audit Workflows	Globe Newswire	131.8	TSX	2026-06-08 09:00:02.080545	0.23	0.0121	0.7579	0.2179	positive	0.2916	0.3632	0.2587	0.6915	0.2322	2026-06-08 09:00:04.691757	NO:Float
CYAB	"[""CYAB""]"	nGNE94k9jN	2026-06-08 09:00:02.607	Cyabra Signs Agreement Valued at More Than $500,000 to Provide AI-Powered Narrative Intelligence and Disinformation Security Solutions to Leading International Research Institute	Globe Newswire	3.53	NASDAQ	2026-06-08 09:00:02.719076	0.8607	0.0117	0.1277	0.849	positive	0.3353	0.3883	0.2428	0.629	0.2426	2026-06-08 09:00:05.379993	YES
AVGO	"[""AVGO""]"	nGNX4zJYq6	2026-06-08 09:00:03.634	Broadcom Expands Its Investment in Spring and Java Ecosystem Security to Prepare Customers for AI-Enabled Threats	Globe Newswire	4640.0	NASDAQ	2026-06-08 09:00:03.711611	0.7009	0.0084	0.2907	0.6926	positive	0.4578	0.5368	0.4187	0.8251	0.4427	2026-06-08 09:00:05.789061	NO:Float
CINT	"[""CINT""]"	nBw1hxJgZa	2026-06-08 09:00:07.837	CI&T Joins Claude Partner Network to Scale Claude Across the World's Largest Enterprises, with 1,000+ Certified AI Engineers	Business Wire	16.33	NYSE	2026-06-08 09:00:07.867308	0.3244	0.015	0.6606	0.3094	positive	0.4451	0.5178	0.3112	0.7355	0.3613	2026-06-08 09:00:08.526297	YES
INTR	"[""INTR""]"	nGNX1D3kRH	2026-06-08 09:00:08.384	Inter Opens U.S. Branch in Miami	Globe Newswire	240.42	NASDAQ	2026-06-08 09:00:08.473145	0.1198	0.034	0.8462	0.0858	positive	0.5881	0.6625	0.4342	0.8363	0.4873	2026-06-08 09:00:09.662908	NO:Float
BOSC	"[""BOSC""]"	nGNX8MBL3B	2026-06-08 09:00:08.174	BOS Reports $7.1 Million Orders from India and US in the First Five Months of 2026	Globe Newswire	6.5	NASDAQ	2026-06-08 09:00:08.217592	0.5151	0.0399	0.445	0.4752	positive	0.3909	0.5342	0.3504	0.8377	0.4987	2026-06-08 09:00:09.757145	YES
XYZ	"[""XYZ""]"	nBw8Qc3sDa	2026-06-08 09:00:08.590	Monday Swimwear and Instacart Among Latest Brands to Add Afterpay and Cash App Pay to Checkout This Summer	Business Wire	521.19	NYSE	2026-06-08 09:00:08.617864	0.1817	0.0112	0.8072	0.1705	positive	0.3186	0.423	0.2157	0.7214	0.2408	2026-06-08 09:00:10.480655	NO:Float
AKA	"[""AKA""]"	nBw7MT0S0a	2026-06-08 09:00:08.709	Carré Teams Up with Coca-Cola® to Unveil Exclusive Football-Inspired Collection	Business Wire	0.64	NYSE	2026-06-08 09:00:08.754866	0.5313	0.0146	0.4541	0.5167	positive	0.2993	0.369	0.1851	0.6713	0.2055	2026-06-08 09:00:10.491668	YES
CLVT	"[""CLVT"", ""16A""]"	nPreWDLGHa	2026-06-08 09:00:09.073	Clarivate Announces Simon Webster as President of Intellectual Property Segment	PR Newswire	340.57	NYSE	2026-06-08 09:00:09.129327	0.0508	0.0253	0.9239	0.0255	neutral	0.4888	0.6163	0.4205	0.8403	0.4434	2026-06-08 09:00:11.440329	NO:Float
16A	"[""CLVT"", ""16A""]"	nPreWDLGHa	2026-06-08 09:00:09.073	Clarivate Announces Simon Webster as President of Intellectual Property Segment	PR Newswire		NYSE	2026-06-08 09:00:09.128880	0.0508	0.0253	0.9239	0.0255	neutral	0.3343	0.5207	0.295	0.6395	0.4172	2026-06-08 09:00:11.440415	NO:Float
EXOZ	"[""EXOZ""]"	nACSHszV1a	2026-06-08 09:00:09.002	eXoZymes Inc. Announces Pricing of Public Offering of Common Stock and Warrants	ACCESSWIRE	2.18	NASDAQ	2026-06-08 09:00:09.045138	0.1155	0.017	0.8674	0.0985	positive	0.2288	0.1189	0.071	0.2615	0.0655	2026-06-08 09:00:11.464537	YES
CVS	"[""CVS""]"	nACSZMxwra	2026-06-08 09:00:09.114	Helping Medicare Members Improve Access to Care, One Call at a Time	ACCESSWIRE	1270.0	NYSE	2026-06-08 09:00:09.150621	0.0668	0.0357	0.8975	0.0311	neutral	0.099	0.0811	0.0916	0.3655	0.1128	2026-06-08 09:00:11.961619	NO:Float
SPGI	"[""SPGI""]"	nPn33h9qXa	2026-06-08 09:00:11.559	S&P Global Expands AI Ecosystem Reach with Cohere to Power Trusted, Agentic Workflows for Financial Institutions	PR Newswire	295.25	NYSE	2026-06-08 09:00:11.583624	0.4486	0.0095	0.5419	0.4391	positive	0.4332	0.5292	0.4332	0.7462	0.4572	2026-06-08 09:00:12.340976	NO:Float
ABT	"[""ABT""]"	nPn7FPPPka	2026-06-08 09:00:15.536	New research shows even stronger health outcomes for participants in a 'Food is Medicine' program when paired with support from community health workers	PR Newswire	1730.0	NYSE	2026-06-08 09:00:15.554448	0.9104	0.0274	0.0622	0.883	positive	0.5077	0.6122	0.5077	0.8911	0.4999	2026-06-08 09:00:16.051402	NO:Float
AES	"[""AES""]"	nPn2KYpFXa	2026-06-08 09:02:00.530	AES Investors Have Opportunity to Join The AES Corporation Fraud Investigation with the Schall Law Firm	PR Newswire	708.86	NYSE	2026-06-08 09:02:00.551317	0.2008	0.0116	0.7877	0.1892	positive	-0.1642	-0.0928	-0.021	-0.0254	-0.0358	2026-06-08 09:02:00.749842	NO:Float,excluded_string
FSK	"[""FSK""]"	nNFC6B2M1V	2026-06-08 09:06:10.796	INVESTOR REMINDER: Berger Montague Notifies FS KKR Capital Corp. (FSK) Investors of a Class Action Lawsuit and Deadline	Newsfile Corp	279.18	NYSE	2026-06-08 09:06:10.823273	0.1155	0.326	0.5584	-0.2105	negative	-0.145	-0.2414	-0.0821	0.8001	-0.0877	2026-06-08 09:06:11.292244	NO:sentiment_score,Float
ANGI	"[""ANGI""]"	nPn18qd0Ha	2026-06-08 09:09:00.305	ANGI Investors Have Opportunity to Join Angi Inc. Fraud Investigation with the Schall Law Firm	PR Newswire	28.53	NASDAQ	2026-06-08 09:09:00.327889	0.1915	0.0131	0.7954	0.1784	positive	-0.3053	-0.5143	-0.1672	0.0767	-0.185	2026-06-08 09:09:00.638821	NO:excluded_string
SCOR	"[""SCOR""]"	nGNX8D9vjd	2026-06-08 09:14:42.293	The Creators List launched to Help Brands Connect With Top Creators In Cannes	Globe Newswire	10.33	NASDAQ	2026-06-08 09:14:42.315842	0.2288	0.0159	0.7554	0.2129	positive	0.3306	0.419	0.2986	0.6207	0.2811	2026-06-08 09:14:42.952287	YES
TOMZ	"[""TOMZ""]"	nGNX7FwtCn	2026-06-08 09:15:00.734	TOMI Environmental Targets Drone-Enabled SteraMist® Technology for High-Growth AI, Autonomous Robotics and Biosecurity Markets	Globe Newswire	13.24	NASDAQ	2026-06-08 09:15:00.751830	0.1327	0.0113	0.856	0.1214	positive	0.3369	0.4277	0.2934	0.7369	0.2972	2026-06-08 09:15:01.447162	YES
CNSP	"[""CNSP""]"	nACSqr43va	2026-06-08 09:15:01.858	"CNS Pharmaceuticals CFO, Steve O'Loughlin, Highlights Company's Recent $22.5M Financing in Virtual Investor ""What This Means"" Segment"	ACCESSWIRE	1.45	NASDAQ	2026-06-08 09:15:01.881302	0.241	0.0195	0.7396	0.2215	positive	0.3201	0.3605	0.1734	0.6931	0.2281	2026-06-08 09:15:02.798458	YES
KMB	"[""KMB""]"	nBw89ZXrCa	2026-06-08 09:16:00.339	Pull-Ups® Debuts Learning Layer™ Technology to Help Kids Learn Wet From Dry During Potty Training and Help Build Confidence	Business Wire	331.22	NASDAQ	2026-06-08 09:16:00.364400	0.2971	0.0134	0.6895	0.2837	positive	0.3226	0.3944	0.2933	0.6619	0.2719	2026-06-08 09:16:00.784948	NO:Float
IQST	"[""IQST""]"	nPn8NlvYka	2026-06-08 09:22:47.771	IQST - IQSTEL Launches Share Repurchase Program, Signaling Strong Confidence in the Company's Intrinsic Value and Long-Term Growth Strategy	PR Newswire	6.32	NASDAQ	2026-06-08 09:22:47.803311	0.922	0.0148	0.0632	0.9072	positive	0.4425	0.5505	0.4056	0.8838	0.3517	2026-06-08 09:22:48.404160	YES
UNIT	"[""UNIT""]"	nGNXb4j5yR	2026-06-08 09:30:00.381	Uniti Wholesale and Beanfield Expand Cross-Border Connectivity	Globe Newswire	227.33	NASDAQ	2026-06-08 09:30:00.393491	0.6671	0.013	0.32	0.6541	positive	0.5699	0.5955	0.4121	0.7926	0.4579	2026-06-08 09:30:00.828299	NO:Float
VFS	"[""VFS""]"	nPn3jVcNBa	2026-06-08 09:35:22.055	VINFAST'S GLOBAL REVENUE IN Q1 2026 INCREASED 42% YEAR OVER YEAR	PR Newswire	49.63	NASDAQ	2026-06-08 09:35:22.075882	0.947	0.0159	0.0371	0.9312	positive	0.6598	0.7434	0.6598	0.9072	0.6082	2026-06-08 09:35:22.636853	YES
INHD	"[""INHD""]"	nGNX8w5sHn	2026-06-08 09:40:00.350	Inno Holdings Inc. Enters into Development Services Agreement to Build AI-Powered Used Mobile Phone Sales Agent	Globe Newswire	2.51	NASDAQ	2026-06-08 09:40:00.372885	0.5792	0.0107	0.4102	0.5685	positive	0.439	0.5535	0.34	0.8348	0.4308	2026-06-08 09:40:00.929478	YES
SES	"[""SES""]"	nNFC4pmMKv	2026-06-08 09:43:11.428	SES AI CORPORATION (SES) CLASS ACTION DEADLINE APPROACHING: Berger Montague Advises Investors to Inquire About a Securities Fraud Class Action by June 26, 2026	Newsfile Corp	299.89	NYSE	2026-06-08 09:43:11.456322	0.1345	0.0689	0.7965	0.0656	positive	-0.2311	-0.3689	-0.1157	0.2129	-0.146	2026-06-08 09:43:11.857948	NO:Float
PICS	"[""PICS""]"	nGNX5P13Fn	2026-06-08 09:46:46.323	PicS N.V. / PicPay Shareholders Are Encouraged to Reach Out to Johnson Fistel for More Information About Potentially Recovering Their Losses	Globe Newswire	22.23	NASDAQ	2026-06-08 09:46:46.352957	0.7187	0.0166	0.2647	0.7021	positive	0.0803	0.0587	0.0576	0.546	0.0393	2026-06-08 09:46:46.816675	YES
AVD	"[""AVD""]"	nACSGGVsCa	2026-06-08 09:55:00.623	American Vanguard Announces Voting Results Of 2026 Annual Meeting Of Stockholders	ACCESSWIRE	27.59	NYSE	2026-06-08 09:55:00.646578	0.0918	0.0387	0.8695	0.0531	positive	0.2984	0.3073	0.1314	0.5926	0.1602	2026-06-08 09:55:01.179013	YES
COSM	"[""COSM""]"	nGNE1MdW43	2026-06-08 10:00:00.673	Cosmos Health Completes Acquisition of Strategic Intellectual Property and Expands Nanotechnology Investment Initiatives	Globe Newswire	33.22	NASDAQ	2026-06-08 10:00:00.691978	0.6315	0.0114	0.3571	0.62	positive	0.5388	0.592	0.4136	0.7869	0.4699	2026-06-08 10:00:02.160211	YES
D	"[""D""]"	nBw9q1n3ja	2026-06-08 10:00:00.901	Dominion Energy prepares year-round for hurricane season and encourages customers to prepare as well	Business Wire	878.3	NYSE	2026-06-08 10:00:00.928430	0.3129	0.0113	0.6759	0.3016	positive	0.2989	0.3977	0.2483	0.7317	0.2854	2026-06-08 10:00:02.181980	NO:Float
III	"[""III""]"	nBw7Tr59Pa	2026-06-08 10:00:01.580	AI Solutions for Workflow and Sales Automation Win ISG Startup Challenges	Business Wire	33.4	NASDAQ	2026-06-08 10:00:01.717632	0.7832	0.0236	0.1932	0.7596	positive	0.3311	0.3761	0.2596	0.6255	0.2494	2026-06-08 10:00:03.275789	YES
RTX	"[""RTX""]"	nPn4QGMvJa	2026-06-08 10:00:26.832	RTX invests $100 million to accelerate radar testing and interceptor production in Rhode Island	PR Newswire	1350.0	NYSE	2026-06-08 10:00:26.856259	0.716	0.0092	0.2748	0.7067	positive	0.394	0.5195	0.324	0.7917	0.3789	2026-06-08 10:00:27.245040	NO:Float
LUV	"[""LUV""]"	nPn81JRQNa	2026-06-08 10:00:32.582	SAY WOW TO DISCOUNT TRAVEL: SOUTHWEST AIRLINES DELIVERS WEEK OF DEALS ON FLIGHTS, HOTELS, CARS, AND VACATIONS	PR Newswire	483.56	NYSE	2026-06-08 10:00:32.611131	0.545	0.0166	0.4383	0.5284	positive	0.3902	0.4688	0.3193	0.6864	0.3357	2026-06-08 10:00:33.232324	NO:Float
SHEL	"[""SHEL""]"	nGNE1HWjJT	2026-06-08 10:10:42.339	REG-Shell plc Commences Registered Exchange Offers for Notes Issued in Connection with Prior Private Exchange Offer by Shell Finance US Inc.	Globe Newswire	2790.0	NYSE	2026-06-08 10:10:42.378343	0.1712	0.015	0.8138	0.1561	positive	0.2084	0.1124	0.0608	0.2084	0.0925	2026-06-08 10:10:43.566312	NO:Float
MSTR	"[""MSTR""]"	nBwbKMz3Wa	2026-06-08 10:18:00.326	Strategy Announces Approval of STRC Semi-Monthly Dividends	Business Wire	330.14	NASDAQ	2026-06-08 10:18:00.342731	0.1335	0.0135	0.8531	0.12	positive	0.3743	0.4799	0.246	0.79	0.3548	2026-06-08 10:18:01.050412	NO:Float
NCLH	"[""NCLH""]"	nGNXnTzBh	2026-06-08 10:20:00.402	NCLH Releases Latest Sail & Sustain® Report, Advancing Collective Action Across Environmental and Social Priorities	Globe Newswire	455.2	NYSE	2026-06-08 10:20:00.425651	0.6268	0.0165	0.3567	0.6103	positive	0.3976	0.5448	0.3461	0.8608	0.4227	2026-06-08 10:20:00.966498	NO:Float
GCDT	"[""GCDT""]"	nGNXbJm7yd	2026-06-08 10:24:00.349	Green Circle Decarbonize Technology Limited announces Appointment of Mr. Louis Ho Ming Leung as Chief Financial Officer	Globe Newswire	3.0369	NYSE AMERICAN	2026-06-08 10:24:00.370138	0.0795	0.0729	0.8476	0.0066	neutral	0.1998	0.3089	0.1111	0.5337	0.0845	2026-06-08 10:24:00.943036	YES
AIFA	"[""AIFA""]"	nGNX3JKy3k	2026-06-08 10:29:27.375	AIFA Issues Formal Clarification and Refutation Regarding the Share Acquisition Transaction Involving HyalRoute Communication Group Limited	Globe Newswire	19.61	NASDAQ	2026-06-08 10:29:27.393536	0.0935	0.0231	0.8835	0.0704	positive	0.0545	0.1267	0.0399	0.6984	0.0045	2026-06-08 10:29:28.194482	YES
